from_asset,investable,milestone_year,to_asset,variable_cost,reactance,dc_opf
CZ_Wind_Onshore2,false,2050,CZ_Balance,0.0,0.3,false
CZ_Wind_Offshore2,false,2050,CZ_Balance,0.0,0.3,false
CZ_Coal2,false,2050,CZ_Balance,0.0197,0.3,false
CZ_Nuclear2,false,2050,CZ_Balance,0.0184,0.3,false
CZ_Battery,false,2050,CZ_Balance,0.0,0.3,false
CZ_Balance,false,2050,CZ_Battery,0.0,0.3,false
PL_Balance,false,2050,PL_E_Demand,0.0,0.3,false
PL_Solar,false,2050,PL_Balance,0.0,0.3,false
PL_Wind_Onshore,false,2050,PL_Balance,0.0,0.3,false
PL_Wind_Offshore,false,2050,PL_Balance,0.0,0.3,false
PL_Coal,false,2050,PL_Balance,0.0177,0.3,false
PL_Nuclear,false,2050,PL_Balance,0.0084,0.3,false
PL_CCGT,false,2050,PL_Balance,0.033,0.3,false
PL_OCGT,false,2050,PL_Balance,0.051,0.3,false
PL_Wind_Onshore2,false,2050,PL_Balance,0.0,0.3,false
PL_Wind_Offshore2,false,2050,PL_Balance,0.0,0.3,false
PL_Coal2,false,2050,PL_Balance,0.0197,0.3,false
PL_Nuclear2,false,2050,PL_Balance,0.0184,0.3,false
PL_Battery,false,2050,PL_Balance,0.0,0.3,false
PL_Balance,false,2050,PL_Battery,0.0,0.3,false
ES_Balance,false,2050,ES_E_Demand,0.0,0.3,false
ES_Solar,false,2050,ES_Balance,0.0,0.3,false
ES_Wind_Onshore,false,2050,ES_Balance,0.0,0.3,false
ES_Wind_Offshore,false,2050,ES_Balance,0.0,0.3,false
ES_Coal,false,2050,ES_Balance,0.0177,0.3,false
ES_Nuclear,false,2050,ES_Balance,0.0084,0.3,false
ES_CCGT,false,2050,ES_Balance,0.033,0.3,false
ES_OCGT,false,2050,ES_Balance,0.051,0.3,false
ES_Wind_Onshore2,false,2050,ES_Balance,0.0,0.3,false
ES_Wind_Offshore2,false,2050,ES_Balance,0.0,0.3,false
ES_Coal2,false,2050,ES_Balance,0.0197,0.3,false
ES_Nuclear2,false,2050,ES_Balance,0.0184,0.3,false
ES_Battery,false,2050,ES_Balance,0.0,0.3,false
ES_Balance,false,2050,ES_Battery,0.0,0.3,false
IT_Balance,false,2050,IT_E_Demand,0.0,0.3,false
IT_Solar,false,2050,IT_Balance,0.0,0.3,false
IT_Wind_Onshore,false,2050,IT_Balance,0.0,0.3,false
IT_Wind_Offshore,false,2050,IT_Balance,0.0,0.3,false
IT_Coal,false,2050,IT_Balance,0.0177,0.3,false
IT_Nuclear,false,2050,IT_Balance,0.0084,0.3,false
IT_CCGT,false,2050,IT_Balance,0.033,0.3,false
IT_OCGT,false,2050,IT_Balance,0.051,0.3,false
IT_Wind_Onshore2,false,2050,IT_Balance,0.0,0.3,false
IT_Wind_Offshore2,false,2050,IT_Balance,0.0,0.3,false
IT_Coal2,false,2050,IT_Balance,0.0197,0.3,false
IT_Nuclear2,false,2050,IT_Balance,0.0184,0.3,false
IT_Battery,false,2050,IT_Balance,0.0,0.3,false
IT_Balance,false,2050,IT_Battery,0.0,0.3,false
LT_Balance,false,2050,LT_E_Demand,0.0,0.3,false
LT_Solar,false,2050,LT_Balance,0.0,0.3,false
LT_Wind_Onshore,false,2050,LT_Balance,0.0,0.3,false
LT_Wind_Offshore,false,2050,LT_Balance,0.0,0.3,false
LT_Coal,false,2050,LT_Balance,0.0177,0.3,false
LT_Nuclear,false,2050,LT_Balance,0.0084,0.3,false
LT_CCGT,false,2050,LT_Balance,0.033,0.3,false
LT_OCGT,false,2050,LT_Balance,0.051,0.3,false
LT_Wind_Onshore2,false,2050,LT_Balance,0.0,0.3,false
LT_Wind_Offshore2,false,2050,LT_Balance,0.0,0.3,false
LT_Coal2,false,2050,LT_Balance,0.0197,0.3,false
LT_Nuclear2,false,2050,LT_Balance,0.0184,0.3,false
LT_Battery,false,2050,LT_Balance,0.0,0.3,false
LT_Balance,false,2050,LT_Battery,0.0,0.3,false
FI_Balance,false,2050,FI_E_Demand,0.0,0.3,false
FI_Solar,false,2050,FI_Balance,0.0,0.3,false
FI_Wind_Onshore,false,2050,FI_Balance,0.0,0.3,false
FI_Wind_Offshore,false,2050,FI_Balance,0.0,0.3,false
FI_Coal,false,2050,FI_Balance,0.0177,0.3,false
FI_Nuclear,false,2050,FI_Balance,0.0084,0.3,false
FI_CCGT,false,2050,FI_Balance,0.033,0.3,false
FI_OCGT,false,2050,FI_Balance,0.051,0.3,false
FI_Wind_Onshore2,false,2050,FI_Balance,0.0,0.3,false
FI_Wind_Offshore2,false,2050,FI_Balance,0.0,0.3,false
FI_Coal2,false,2050,FI_Balance,0.0197,0.3,false
FI_Nuclear2,false,2050,FI_Balance,0.0184,0.3,false
FI_Battery,false,2050,FI_Balance,0.0,0.3,false
FI_Balance,false,2050,FI_Battery,0.0,0.3,false
SI_Balance,false,2050,SI_E_Demand,0.0,0.3,false
SI_Solar,false,2050,SI_Balance,0.0,0.3,false
SI_Wind_Onshore,false,2050,SI_Balance,0.0,0.3,false
SI_Wind_Offshore,false,2050,SI_Balance,0.0,0.3,false
SI_Coal,false,2050,SI_Balance,0.0177,0.3,false
SI_Nuclear,false,2050,SI_Balance,0.0084,0.3,false
SI_CCGT,false,2050,SI_Balance,0.033,0.3,false
SI_OCGT,false,2050,SI_Balance,0.051,0.3,false
SI_Wind_Onshore2,false,2050,SI_Balance,0.0,0.3,false
SI_Wind_Offshore2,false,2050,SI_Balance,0.0,0.3,false
SI_Coal2,false,2050,SI_Balance,0.0197,0.3,false
SI_Nuclear2,false,2050,SI_Balance,0.0184,0.3,false
SI_Battery,false,2050,SI_Balance,0.0,0.3,false
SI_Balance,false,2050,SI_Battery,0.0,0.3,false
HU_Balance,false,2050,HU_E_Demand,0.0,0.3,false
HU_Solar,false,2050,HU_Balance,0.0,0.3,false
HU_Wind_Onshore,false,2050,HU_Balance,0.0,0.3,false
HU_Wind_Offshore,false,2050,HU_Balance,0.0,0.3,false
HU_Coal,false,2050,HU_Balance,0.0177,0.3,false
HU_Nuclear,false,2050,HU_Balance,0.0084,0.3,false
HU_CCGT,false,2050,HU_Balance,0.033,0.3,false
HU_OCGT,false,2050,HU_Balance,0.051,0.3,false
HU_Wind_Onshore2,false,2050,HU_Balance,0.0,0.3,false
HU_Wind_Offshore2,false,2050,HU_Balance,0.0,0.3,false
HU_Coal2,false,2050,HU_Balance,0.0197,0.3,false
HU_Nuclear2,false,2050,HU_Balance,0.0184,0.3,false
HU_Battery,false,2050,HU_Balance,0.0,0.3,false
HU_Balance,false,2050,HU_Battery,0.0,0.3,false
SK_Balance,false,2050,SK_E_Demand,0.0,0.3,false
SK_Solar,false,2050,SK_Balance,0.0,0.3,false
SK_Wind_Onshore,false,2050,SK_Balance,0.0,0.3,false
SK_Wind_Offshore,false,2050,SK_Balance,0.0,0.3,false
SK_Coal,false,2050,SK_Balance,0.0177,0.3,false
SK_Nuclear,false,2050,SK_Balance,0.0084,0.3,false
SK_CCGT,false,2050,SK_Balance,0.033,0.3,false
SK_OCGT,false,2050,SK_Balance,0.051,0.3,false
SK_Wind_Onshore2,false,2050,SK_Balance,0.0,0.3,false
SK_Wind_Offshore2,false,2050,SK_Balance,0.0,0.3,false
SK_Coal2,false,2050,SK_Balance,0.0197,0.3,false
SK_Nuclear2,false,2050,SK_Balance,0.0184,0.3,false
SK_Battery,false,2050,SK_Balance,0.0,0.3,false
SK_Balance,false,2050,SK_Battery,0.0,0.3,false
PT_Balance,false,2050,PT_E_Demand,0.0,0.3,false
PT_Solar,false,2050,PT_Balance,0.0,0.3,false
PT_Wind_Onshore,false,2050,PT_Balance,0.0,0.3,false
PT_Wind_Offshore,false,2050,PT_Balance,0.0,0.3,false
PT_Coal,false,2050,PT_Balance,0.0177,0.3,false
PT_Nuclear,false,2050,PT_Balance,0.0084,0.3,false
PT_CCGT,false,2050,PT_Balance,0.033,0.3,false
PT_OCGT,false,2050,PT_Balance,0.051,0.3,false
PT_Wind_Onshore2,false,2050,PT_Balance,0.0,0.3,false
PT_Wind_Offshore2,false,2050,PT_Balance,0.0,0.3,false
PT_Coal2,false,2050,PT_Balance,0.0197,0.3,false
PT_Nuclear2,false,2050,PT_Balance,0.0184,0.3,false
PT_Battery,false,2050,PT_Balance,0.0,0.3,false
PT_Balance,false,2050,PT_Battery,0.0,0.3,false
HR_Balance,false,2050,HR_E_Demand,0.0,0.3,false
HR_Solar,false,2050,HR_Balance,0.0,0.3,false
HR_Wind_Onshore,false,2050,HR_Balance,0.0,0.3,false
HR_Wind_Offshore,false,2050,HR_Balance,0.0,0.3,false
HR_Coal,false,2050,HR_Balance,0.0177,0.3,false
HR_Nuclear,false,2050,HR_Balance,0.0084,0.3,false
HR_CCGT,false,2050,HR_Balance,0.033,0.3,false
HR_OCGT,false,2050,HR_Balance,0.051,0.3,false
HR_Wind_Onshore2,false,2050,HR_Balance,0.0,0.3,false
HR_Wind_Offshore2,false,2050,HR_Balance,0.0,0.3,false
HR_Coal2,false,2050,HR_Balance,0.0197,0.3,false
HR_Nuclear2,false,2050,HR_Balance,0.0184,0.3,false
HR_Battery,false,2050,HR_Balance,0.0,0.3,false
HR_Balance,false,2050,HR_Battery,0.0,0.3,false
RO_Balance,false,2050,RO_E_Demand,0.0,0.3,false
RO_Solar,false,2050,RO_Balance,0.0,0.3,false
RO_Wind_Onshore,false,2050,RO_Balance,0.0,0.3,false
RO_Wind_Offshore,false,2050,RO_Balance,0.0,0.3,false
RO_Coal,false,2050,RO_Balance,0.0177,0.3,false
RO_Nuclear,false,2050,RO_Balance,0.0084,0.3,false
RO_CCGT,false,2050,RO_Balance,0.033,0.3,false
RO_OCGT,false,2050,RO_Balance,0.051,0.3,false
RO_Wind_Onshore2,false,2050,RO_Balance,0.0,0.3,false
RO_Wind_Offshore2,false,2050,RO_Balance,0.0,0.3,false
RO_Coal2,false,2050,RO_Balance,0.0197,0.3,false
RO_Nuclear2,false,2050,RO_Balance,0.0184,0.3,false
RO_Battery,false,2050,RO_Balance,0.0,0.3,false
RO_Balance,false,2050,RO_Battery,0.0,0.3,false
GR_Balance,false,2050,GR_E_Demand,0.0,0.3,false
GR_Solar,false,2050,GR_Balance,0.0,0.3,false
GR_Wind_Onshore,false,2050,GR_Balance,0.0,0.3,false
GR_Wind_Offshore,false,2050,GR_Balance,0.0,0.3,false
GR_Coal,false,2050,GR_Balance,0.0177,0.3,false
GR_Nuclear,false,2050,GR_Balance,0.0084,0.3,false
GR_CCGT,false,2050,GR_Balance,0.033,0.3,false
GR_OCGT,false,2050,GR_Balance,0.051,0.3,false
GR_Wind_Onshore2,false,2050,GR_Balance,0.0,0.3,false
GR_Wind_Offshore2,false,2050,GR_Balance,0.0,0.3,false
GR_Coal2,false,2050,GR_Balance,0.0197,0.3,false
GR_Nuclear2,false,2050,GR_Balance,0.0184,0.3,false
GR_Battery,false,2050,GR_Balance,0.0,0.3,false
GR_Balance,false,2050,GR_Battery,0.0,0.3,false
LV_Balance,false,2050,LV_E_Demand,0.0,0.3,false
LV_Solar,false,2050,LV_Balance,0.0,0.3,false
LV_Wind_Onshore,false,2050,LV_Balance,0.0,0.3,false
LV_Wind_Offshore,false,2050,LV_Balance,0.0,0.3,false
LV_Coal,false,2050,LV_Balance,0.0177,0.3,false
LV_Nuclear,false,2050,LV_Balance,0.0084,0.3,false
LV_CCGT,false,2050,LV_Balance,0.033,0.3,false
LV_OCGT,false,2050,LV_Balance,0.051,0.3,false
LV_Wind_Onshore2,false,2050,LV_Balance,0.0,0.3,false
LV_Wind_Offshore2,false,2050,LV_Balance,0.0,0.3,false
LV_Coal2,false,2050,LV_Balance,0.0197,0.3,false
LV_Nuclear2,false,2050,LV_Balance,0.0184,0.3,false
LV_Battery,false,2050,LV_Balance,0.0,0.3,false
LV_Balance,false,2050,LV_Battery,0.0,0.3,false
EE_Balance,false,2050,EE_E_Demand,0.0,0.3,false
EE_Solar,false,2050,EE_Balance,0.0,0.3,false
EE_Wind_Onshore,false,2050,EE_Balance,0.0,0.3,false
EE_Wind_Offshore,false,2050,EE_Balance,0.0,0.3,false
EE_Coal,false,2050,EE_Balance,0.0177,0.3,false
EE_Nuclear,false,2050,EE_Balance,0.0084,0.3,false
EE_CCGT,false,2050,EE_Balance,0.033,0.3,false
EE_OCGT,false,2050,EE_Balance,0.051,0.3,false
EE_Wind_Onshore2,false,2050,EE_Balance,0.0,0.3,false
EE_Wind_Offshore2,false,2050,EE_Balance,0.0,0.3,false
EE_Coal2,false,2050,EE_Balance,0.0197,0.3,false
EE_Nuclear2,false,2050,EE_Balance,0.0184,0.3,false
EE_Battery,false,2050,EE_Balance,0.0,0.3,false
EE_Balance,false,2050,EE_Battery,0.0,0.3,false
MT_Balance,false,2050,MT_E_Demand,0.0,0.3,false
MT_Solar,false,2050,MT_Balance,0.0,0.3,false
MT_Wind_Onshore,false,2050,MT_Balance,0.0,0.3,false
MT_Wind_Offshore,false,2050,MT_Balance,0.0,0.3,false
MT_Coal,false,2050,MT_Balance,0.0177,0.3,false
MT_Nuclear,false,2050,MT_Balance,0.0084,0.3,false
MT_CCGT,false,2050,MT_Balance,0.033,0.3,false
MT_OCGT,false,2050,MT_Balance,0.051,0.3,false
MT_Wind_Onshore2,false,2050,MT_Balance,0.0,0.3,false
MT_Wind_Offshore2,false,2050,MT_Balance,0.0,0.3,false
MT_Coal2,false,2050,MT_Balance,0.0197,0.3,false
MT_Nuclear2,false,2050,MT_Balance,0.0184,0.3,false
MT_Battery,false,2050,MT_Balance,0.0,0.3,false
MT_Balance,false,2050,MT_Battery,0.0,0.3,false
CY_Balance,false,2050,CY_E_Demand,0.0,0.3,false
CY_Solar,false,2050,CY_Balance,0.0,0.3,false
CY_Wind_Onshore,false,2050,CY_Balance,0.0,0.3,false
CY_Wind_Offshore,false,2050,CY_Balance,0.0,0.3,false
CY_Coal,false,2050,CY_Balance,0.0177,0.3,false
CY_Nuclear,false,2050,CY_Balance,0.0084,0.3,false
CY_CCGT,false,2050,CY_Balance,0.033,0.3,false
CY_OCGT,false,2050,CY_Balance,0.051,0.3,false
CY_Wind_Onshore2,false,2050,CY_Balance,0.0,0.3,false
CY_Wind_Offshore2,false,2050,CY_Balance,0.0,0.3,false
CY_Coal2,false,2050,CY_Balance,0.0197,0.3,false
CY_Nuclear2,false,2050,CY_Balance,0.0184,0.3,false
CY_Battery,false,2050,CY_Balance,0.0,0.3,false
CY_Balance,false,2050,CY_Battery,0.0,0.3,false
BG_Balance,false,2050,BG_E_Demand,0.0,0.3,false
BG_Solar,false,2050,BG_Balance,0.0,0.3,false
BG_Wind_Onshore,false,2050,BG_Balance,0.0,0.3,false
BG_Wind_Offshore,false,2050,BG_Balance,0.0,0.3,false
BG_Coal,false,2050,BG_Balance,0.0177,0.3,false
BG_Nuclear,false,2050,BG_Balance,0.0084,0.3,false
BG_CCGT,false,2050,BG_Balance,0.033,0.3,false
BG_OCGT,false,2050,BG_Balance,0.051,0.3,false
BG_Wind_Onshore2,false,2050,BG_Balance,0.0,0.3,false
BG_Wind_Offshore2,false,2050,BG_Balance,0.0,0.3,false
BG_Coal2,false,2050,BG_Balance,0.0197,0.3,false
BG_Nuclear2,false,2050,BG_Balance,0.0184,0.3,false
BG_Battery,false,2050,BG_Balance,0.0,0.3,false
BG_Balance,false,2050,BG_Battery,0.0,0.3,false
X1_Balance,false,2050,X1_E_Demand,0.0,0.3,false
X1_Solar,false,2050,X1_Balance,0.0,0.3,false
X1_Wind_Onshore,false,2050,X1_Balance,0.0,0.3,false
X1_Wind_Offshore,false,2050,X1_Balance,0.0,0.3,false
X1_Coal,false,2050,X1_Balance,0.0177,0.3,false
X1_Nuclear,false,2050,X1_Balance,0.0084,0.3,false
X1_CCGT,false,2050,X1_Balance,0.033,0.3,false
X1_OCGT,false,2050,X1_Balance,0.051,0.3,false
X1_Wind_Onshore2,false,2050,X1_Balance,0.0,0.3,false
X1_Wind_Offshore2,false,2050,X1_Balance,0.0,0.3,false
X1_Coal2,false,2050,X1_Balance,0.0197,0.3,false
X1_Nuclear2,false,2050,X1_Balance,0.0184,0.3,false
X1_Battery,false,2050,X1_Balance,0.0,0.3,false
X1_Balance,false,2050,X1_Battery,0.0,0.3,false
X2_Balance,false,2050,X2_E_Demand,0.0,0.3,false
X2_Solar,false,2050,X2_Balance,0.0,0.3,false
X2_Wind_Onshore,false,2050,X2_Balance,0.0,0.3,false
X2_Wind_Offshore,false,2050,X2_Balance,0.0,0.3,false
X2_Coal,false,2050,X2_Balance,0.0177,0.3,false
X2_Nuclear,false,2050,X2_Balance,0.0084,0.3,false
