asset,partition,rep_period,specification,year
NL_E_Demand,1,7,uniform,2030
NL_Balance,1,7,uniform,2030
NL_Solar,1,8,uniform,2030
NL_Wind_Onshore,1,8,uniform,2030
NL_Wind_Offshore,1,8,uniform,2030
NL_Coal,1,8,uniform,2030
NL_Nuclear,1,8,uniform,2030
NL_CCGT,1,8,uniform,2030
NL_OCGT,1,8,uniform,2030
NL_Battery,1,8,uniform,2030
NL_E_Demand,1,8,uniform,2030
NL_Balance,1,8,uniform,2030
NL_Solar,1,9,uniform,2030
NL_Wind_Onshore,1,9,uniform,2030
NL_Wind_Offshore,1,9,uniform,2030
NL_Coal,1,9,uniform,2030
NL_Nuclear,1,9,uniform,2030
NL_CCGT,1,9,uniform,2030
NL_OCGT,1,9,uniform,2030
NL_Battery,1,9,uniform,2030
NL_E_Demand,1,9,uniform,2030
NL_Balance,1,9,uniform,2030
NL_Solar,1,10,uniform,2030
NL_Wind_Onshore,1,10,uniform,2030
NL_Wind_Offshore,1,10,uniform,2030
NL_Coal,1,10,uniform,2030
NL_Nuclear,1,10,uniform,2030
NL_CCGT,1,10,uniform,2030
NL_OCGT,1,10,uniform,2030
NL_Battery,1,10,uniform,2030
NL_E_Demand,1,10,uniform,2030
NL_Balance,1,10,uniform,2030
BE_Solar,2,1,uniform,2030
BE_Wind_Onshore,2,1,uniform,2030
BE_Wind_Offshore,2,1,uniform,2030
BE_Coal,2,1,uniform,2030
BE_Nuclear,2,1,uniform,2030
BE_CCGT,2,1,uniform,2030
BE_OCGT,2,1,uniform,2030
BE_Battery,2,1,uniform,2030
BE_E_Demand,2,1,uniform,2030
BE_Balance,2,1,uniform,2030
BE_Solar,2,2,uniform,2030
BE_Wind_Onshore,2,2,uniform,2030
BE_Wind_Offshore,2,2,uniform,2030
BE_Coal,2,2,uniform,2030
BE_Nuclear,2,2,uniform,2030
BE_CCGT,2,2,uniform,2030
BE_OCGT,2,2,uniform,2030
BE_Battery,2,2,uniform,2030
BE_E_Demand,2,2,uniform,2030
BE_Balance,2,2,uniform,2030
BE_Solar,2,3,uniform,2030
BE_Wind_Onshore,2,3,uniform,2030
BE_Wind_Offshore,2,3,uniform,2030
BE_Coal,2,3,uniform,2030
BE_Nuclear,2,3,uniform,2030
BE_CCGT,2,3,uniform,2030
BE_OCGT,2,3,uniform,2030
BE_Battery,2,3,uniform,2030
BE_E_Demand,2,3,uniform,2030
BE_Balance,2,3,uniform,2030
BE_Solar,2,4,uniform,2030
BE_Wind_Onshore,2,4,uniform,2030
BE_Wind_Offshore,2,4,uniform,2030
BE_Coal,2,4,uniform,2030
BE_Nuclear,2,4,uniform,2030
BE_CCGT,2,4,uniform,2030
BE_OCGT,2,4,uniform,2030
BE_Battery,2,4,uniform,2030
BE_E_Demand,2,4,uniform,2030
BE_Balance,2,4,uniform,2030
BE_Solar,2,5,uniform,2030
BE_Wind_Onshore,2,5,uniform,2030
BE_Wind_Offshore,2,5,uniform,2030
BE_Coal,2,5,uniform,2030
BE_Nuclear,2,5,uniform,2030
BE_CCGT,2,5,uniform,2030
BE_OCGT,2,5,uniform,2030
BE_Battery,2,5,uniform,2030
BE_E_Demand,2,5,uniform,2030
BE_Balance,2,5,uniform,2030
BE_Solar,2,6,uniform,2030
BE_Wind_Onshore,2,6,uniform,2030
BE_Wind_Offshore,2,6,uniform,2030
BE_Coal,2,6,uniform,2030
BE_Nuclear,2,6,uniform,2030
BE_CCGT,2,6,uniform,2030
BE_OCGT,2,6,uniform,2030
BE_Battery,2,6,uniform,2030
BE_E_Demand,2,6,uniform,2030
BE_Balance,2,6,uniform,2030
BE_Solar,2,7,uniform,2030
BE_Wind_Onshore,2,7,uniform,2030
BE_Wind_Offshore,2,7,uniform,2030
BE_Coal,2,7,uniform,2030
BE_Nuclear,2,7,uniform,2030
BE_CCGT,2,7,uniform,2030
BE_OCGT,2,7,uniform,2030
BE_Battery,2,7,uniform,2030
BE_E_Demand,2,7,uniform,2030
BE_Balance,2,7,uniform,2030
BE_Solar,2,8,uniform,2030
BE_Wind_Onshore,2,8,uniform,2030
BE_Wind_Offshore,2,8,uniform,2030
BE_Coal,2,8,uniform,2030
BE_Nuclear,2,8,uniform,2030
BE_CCGT,2,8,uniform,2030
BE_OCGT,2,8,uniform,2030
BE_Battery,2,8,uniform,2030
BE_E_Demand,2,8,uniform,2030
BE_Balance,2,8,uniform,2030
BE_Solar,2,9,uniform,2030
BE_Wind_Onshore,2,9,uniform,2030
BE_Wind_Offshore,2,9,uniform,2030
BE_Coal,2,9,uniform,2030
BE_Nuclear,2,9,uniform,2030
BE_CCGT,2,9,uniform,2030
BE_OCGT,2,9,uniform,2030
BE_Battery,2,9,uniform,2030
BE_E_Demand,2,9,uniform,2030
BE_Balance,2,9,uniform,2030
BE_Solar,2,10,uniform,2030
BE_Wind_Onshore,2,10,uniform,2030
BE_Wind_Offshore,2,10,uniform,2030
BE_Coal,2,10,uniform,2030
BE_Nuclear,2,10,uniform,2030
BE_CCGT,2,10,uniform,2030
BE_OCGT,2,10,uniform,2030
BE_Battery,2,10,uniform,2030
BE_E_Demand,2,10,uniform,2030
BE_Balance,2,10,uniform,2030
DE_Solar,2,1,uniform,2030
DE_Wind_Onshore,2,1,uniform,2030
DE_Wind_Offshore,2,1,uniform,2030
DE_Coal,2,1,uniform,2030
DE_Nuclear,2,1,uniform,2030
DE_CCGT,2,1,uniform,2030
DE_OCGT,2,1,uniform,2030
DE_Battery,2,1,uniform,2030
DE_E_Demand,2,1,uniform,2030
DE_Balance,2,1,uniform,2030
DE_Solar,2,2,uniform,2030
DE_Wind_Onshore,2,2,uniform,2030
DE_Wind_Offshore,2,2,uniform,2030
DE_Coal,2,2,uniform,2030
DE_Nuclear,2,2,uniform,2030
DE_CCGT,2,2,uniform,2030
DE_OCGT,2,2,uniform,2030
DE_Battery,2,2,uniform,2030
DE_E_Demand,2,2,uniform,2030
DE_Balance,2,2,uniform,2030
DE_Solar,2,3,uniform,2030
DE_Wind_Onshore,2,3,uniform,2030
DE_Wind_Offshore,2,3,uniform,2030
DE_Coal,2,3,uniform,2030
DE_Nuclear,2,3,uniform,2030
DE_CCGT,2,3,uniform,2030
DE_OCGT,2,3,uniform,2030
DE_Battery,2,3,uniform,2030
DE_E_Demand,2,3,uniform,2030
DE_Balance,2,3,uniform,2030
DE_Solar,2,4,uniform,2030
DE_Wind_Onshore,2,4,uniform,2030
DE_Wind_Offshore,2,4,uniform,2030
DE_Coal,2,4,uniform,2030
DE_Nuclear,2,4,uniform,2030
DE_CCGT,2,4,uniform,2030
DE_OCGT,2,4,uniform,2030
DE_Battery,2,4,uniform,2030
DE_E_Demand,2,4,uniform,2030
DE_Balance,2,4,uniform,2030
DE_Solar,2,5,uniform,2030
DE_Wind_Onshore,2,5,uniform,2030
DE_Wind_Offshore,2,5,uniform,2030
DE_Coal,2,5,uniform,2030
DE_Nuclear,2,5,uniform,2030
DE_CCGT,2,5,uniform,2030
DE_OCGT,2,5,uniform,2030
DE_Battery,2,5,uniform,2030
DE_E_Demand,2,5,uniform,2030
DE_Balance,2,5,uniform,2030
DE_Solar,2,6,uniform,2030
DE_Wind_Onshore,2,6,uniform,2030
DE_Wind_Offshore,2,6,uniform,2030
DE_Coal,2,6,uniform,2030
DE_Nuclear,2,6,uniform,2030
DE_CCGT,2,6,uniform,2030
DE_OCGT,2,6,uniform,2030
DE_Battery,2,6,uniform,2030
DE_E_Demand,2,6,uniform,2030
DE_Balance,2,6,uniform,2030
DE_Solar,2,7,uniform,2030
DE_Wind_Onshore,2,7,uniform,2030
DE_Wind_Offshore,2,7,uniform,2030
DE_Coal,2,7,uniform,2030
DE_Nuclear,2,7,uniform,2030
DE_CCGT,2,7,uniform,2030
DE_OCGT,2,7,uniform,2030
DE_Battery,2,7,uniform,2030
DE_E_Demand,2,7,uniform,2030
DE_Balance,2,7,uniform,2030
DE_Solar,2,8,uniform,2030
DE_Wind_Onshore,2,8,uniform,2030
DE_Wind_Offshore,2,8,uniform,2030
DE_Coal,2,8,uniform,2030
DE_Nuclear,2,8,uniform,2030
DE_CCGT,2,8,uniform,2030
DE_OCGT,2,8,uniform,2030
DE_Battery,2,8,uniform,2030
DE_E_Demand,2,8,uniform,2030
DE_Balance,2,8,uniform,2030
DE_Solar,2,9,uniform,2030
DE_Wind_Onshore,2,9,uniform,2030
DE_Wind_Offshore,2,9,uniform,2030
DE_Coal,2,9,uniform,2030
DE_Nuclear,2,9,uniform,2030
DE_CCGT,2,9,uniform,2030
DE_OCGT,2,9,uniform,2030
DE_Battery,2,9,uniform,2030
DE_E_Demand,2,9,uniform,2030
DE_Balance,2,9,uniform,2030
DE_Solar,2,10,uniform,2030
DE_Wind_Onshore,2,10,uniform,2030
DE_Wind_Offshore,2,10,uniform,2030
DE_Coal,2,10,uniform,2030
DE_Nuclear,2,10,uniform,2030
DE_CCGT,2,10,uniform,2030
DE_OCGT,2,10,uniform,2030
DE_Battery,2,10,uniform,2030
DE_E_Demand,2,10,uniform,2030
DE_Balance,2,10,uniform,2030
FR_Solar,3,1,uniform,2030
FR_Wind_Onshore,3,1,uniform,2030
FR_Wind_Offshore,3,1,uniform,2030
FR_Coal,3,1,uniform,2030
FR_Nuclear,3,1,uniform,2030
FR_CCGT,3,1,uniform,2030
FR_OCGT,3,1,uniform,2030
FR_Battery,3,1,uniform,2030
FR_E_Demand,3,1,uniform,2030
FR_Balance,3,1,uniform,2030
FR_Solar,3,2,uniform,2030
FR_Wind_Onshore,3,2,uniform,2030
FR_Wind_Offshore,3,2,uniform,2030
FR_Coal,3,2,uniform,2030
FR_Nuclear,3,2,uniform,2030
FR_CCGT,3,2,uniform,2030
FR_OCGT,3,2,uniform,2030
FR_Battery,3,2,uniform,2030
FR_E_Demand,3,2,uniform,2030
FR_Balance,3,2,uniform,2030
FR_Solar,3,3,uniform,2030
FR_Wind_Onshore,3,3,uniform,2030
FR_Wind_Offshore,3,3,uniform,2030
FR_Coal,3,3,uniform,2030
FR_Nuclear,3,3,uniform,2030
FR_CCGT,3,3,uniform,2030
FR_OCGT,3,3,uniform,2030
FR_Battery,3,3,uniform,2030
FR_E_Demand,3,3,uniform,2030
FR_Balance,3,3,uniform,2030
FR_Solar,3,4,uniform,2030
FR_Wind_Onshore,3,4,uniform,2030
FR_Wind_Offshore,3,4,uniform,2030
FR_Coal,3,4,uniform,2030
FR_Nuclear,3,4,uniform,2030
FR_CCGT,3,4,uniform,2030
FR_OCGT,3,4,uniform,2030
FR_Battery,3,4,uniform,2030
FR_E_Demand,3,4,uniform,2030
FR_Balance,3,4,uniform,2030
FR_Solar,3,5,uniform,2030
FR_Wind_Onshore,3,5,uniform,2030
FR_Wind_Offshore,3,5,uniform,2030
FR_Coal,3,5,uniform,2030
FR_Nuclear,3,5,uniform,2030
FR_CCGT,3,5,uniform,2030
FR_OCGT,3,5,uniform,2030
FR_Battery,3,5,uniform,2030
FR_E_Demand,3,5,uniform,2030
FR_Balance,3,5,uniform,2030
FR_Solar,3,6,uniform,2030
FR_Wind_Onshore,3,6,uniform,2030
FR_Wind_Offshore,3,6,uniform,2030
FR_Coal,3,6,uniform,2030
FR_Nuclear,3,6,uniform,2030
FR_CCGT,3,6,uniform,2030
FR_OCGT,3,6,uniform,2030
FR_Battery,3,6,uniform,2030
FR_E_Demand,3,6,uniform,2030
FR_Balance,3,6,uniform,2030
FR_Solar,3,7,uniform,2030
FR_Wind_Onshore,3,7,uniform,2030
FR_Wind_Offshore,3,7,uniform,2030
FR_Coal,3,7,uniform,2030
FR_Nuclear,3,7,uniform,2030
FR_CCGT,3,7,uniform,2030
FR_OCGT,3,7,uniform,2030
FR_Battery,3,7,uniform,2030
FR_E_Demand,3,7,uniform,2030
FR_Balance,3,7,uniform,2030
FR_Solar,3,8,uniform,2030
FR_Wind_Onshore,3,8,uniform,2030
FR_Wind_Offshore,3,8,uniform,2030
FR_Coal,3,8,uniform,2030
FR_Nuclear,3,8,uniform,2030
FR_CCGT,3,8,uniform,2030
FR_OCGT,3,8,uniform,2030
FR_Battery,3,8,uniform,2030
FR_E_Demand,3,8,uniform,2030
FR_Balance,3,8,uniform,2030
FR_Solar,3,9,uniform,2030
FR_Wind_Onshore,3,9,uniform,2030
FR_Wind_Offshore,3,9,uniform,2030
FR_Coal,3,9,uniform,2030
FR_Nuclear,3,9,uniform,2030
FR_CCGT,3,9,uniform,2030
FR_OCGT,3,9,uniform,2030
FR_Battery,3,9,uniform,2030
FR_E_Demand,3,9,uniform,2030
FR_Balance,3,9,uniform,2030
FR_Solar,3,10,uniform,2030
FR_Wind_Onshore,3,10,uniform,2030
FR_Wind_Offshore,3,10,uniform,2030
FR_Coal,3,10,uniform,2030
FR_Nuclear,3,10,uniform,2030
FR_CCGT,3,10,uniform,2030
FR_OCGT,3,10,uniform,2030
FR_Battery,3,10,uniform,2030
FR_E_Demand,3,10,uniform,2030
FR_Balance,3,10,uniform,2030
LU_Solar,3,1,uniform,2030
LU_Wind_Onshore,3,1,uniform,2030
LU_Wind_Offshore,3,1,uniform,2030
LU_Coal,3,1,uniform,2030
LU_Nuclear,3,1,uniform,2030
LU_CCGT,3,1,uniform,2030
LU_OCGT,3,1,uniform,2030
LU_Battery,3,1,uniform,2030
LU_E_Demand,3,1,uniform,2030
LU_Balance,3,1,uniform,2030
LU_Solar,3,2,uniform,2030
LU_Wind_Onshore,3,2,uniform,2030
LU_Wind_Offshore,3,2,uniform,2030
LU_Coal,3,2,uniform,2030
LU_Nuclear,3,2,uniform,2030
LU_CCGT,3,2,uniform,2030
LU_OCGT,3,2,uniform,2030
LU_Battery,3,2,uniform,2030
LU_E_Demand,3,2,uniform,2030
LU_Balance,3,2,uniform,2030
LU_Solar,3,3,uniform,2030
LU_Wind_Onshore,3,3,uniform,2030
LU_Wind_Offshore,3,3,uniform,2030
LU_Coal,3,3,uniform,2030
LU_Nuclear,3,3,uniform,2030
LU_CCGT,3,3,uniform,2030
LU_OCGT,3,3,uniform,2030
LU_Battery,3,3,uniform,2030
LU_E_Demand,3,3,uniform,2030
LU_Balance,3,3,uniform,2030
LU_Solar,3,4,uniform,2030
LU_Wind_Onshore,3,4,uniform,2030
LU_Wind_Offshore,3,4,uniform,2030
LU_Coal,3,4,uniform,2030
LU_Nuclear,3,4,uniform,2030
LU_CCGT,3,4,uniform,2030
LU_OCGT,3,4,uniform,2030
LU_Battery,3,4,uniform,2030
LU_E_Demand,3,4,uniform,2030
LU_Balance,3,4,uniform,2030
LU_Solar,3,5,uniform,2030
LU_Wind_Onshore,3,5,uniform,2030
LU_Wind_Offshore,3,5,uniform,2030
LU_Coal,3,5,uniform,2030
LU_Nuclear,3,5,uniform,2030
LU_CCGT,3,5,uniform,2030
LU_OCGT,3,5,uniform,2030
LU_Battery,3,5,uniform,2030
LU_E_Demand,3,5,uniform,2030
LU_Balance,3,5,uniform,2030
LU_Solar,3,6,uniform,2030
LU_Wind_Onshore,3,6,uniform,2030
LU_Wind_Offshore,3,6,uniform,2030
LU_Coal,3,6,uniform,2030
LU_Nuclear,3,6,uniform,2030
LU_CCGT,3,6,uniform,2030
LU_OCGT,3,6,uniform,2030
LU_Battery,3,6,uniform,2030
LU_E_Demand,3,6,uniform,2030
LU_Balance,3,6,uniform,2030
LU_Solar,3,7,uniform,2030
LU_Wind_Onshore,3,7,uniform,2030
LU_Wind_Offshore,3,7,uniform,2030
LU_Coal,3,7,uniform,2030
LU_Nuclear,3,7,uniform,2030
LU_CCGT,3,7,uniform,2030
LU_OCGT,3,7,uniform,2030
LU_Battery,3,7,uniform,2030
LU_E_Demand,3,7,uniform,2030
LU_Balance,3,7,uniform,2030
LU_Solar,3,8,uniform,2030
LU_Wind_Onshore,3,8,uniform,2030
LU_Wind_Offshore,3,8,uniform,2030
LU_Coal,3,8,uniform,2030
LU_Nuclear,3,8,uniform,2030
LU_CCGT,3,8,uniform,2030
LU_OCGT,3,8,uniform,2030
LU_Battery,3,8,uniform,2030
LU_E_Demand,3,8,uniform,2030
LU_Balance,3,8,uniform,2030
LU_Solar,3,9,uniform,2030
LU_Wind_Onshore,3,9,uniform,2030
LU_Wind_Offshore,3,9,uniform,2030
LU_Coal,3,9,uniform,2030
LU_Nuclear,3,9,uniform,2030
LU_CCGT,3,9,uniform,2030
LU_OCGT,3,9,uniform,2030
LU_Battery,3,9,uniform,2030
LU_E_Demand,3,9,uniform,2030
LU_Balance,3,9,uniform,2030
LU_Solar,3,10,uniform,2030
LU_Wind_Onshore,3,10,uniform,2030
LU_Wind_Offshore,3,10,uniform,2030
LU_Coal,3,10,uniform,2030
LU_Nuclear,3,10,uniform,2030
LU_CCGT,3,10,uniform,2030
LU_OCGT,3,10,uniform,2030
LU_Battery,3,10,uniform,2030
LU_E_Demand,3,10,uniform,2030
LU_Balance,3,10,uniform,2030
CH_Solar,3,1,uniform,2030
CH_Wind_Onshore,3,1,uniform,2030
CH_Wind_Offshore,3,1,uniform,2030
CH_Coal,3,1,uniform,2030
CH_Nuclear,3,1,uniform,2030
CH_CCGT,3,1,uniform,2030
CH_OCGT,3,1,uniform,2030
CH_Battery,3,1,uniform,2030
CH_E_Demand,3,1,uniform,2030
CH_Balance,3,1,uniform,2030
CH_Solar,3,2,uniform,2030
CH_Wind_Onshore,3,2,uniform,2030
CH_Wind_Offshore,3,2,uniform,2030
CH_Coal,3,2,uniform,2030
CH_Nuclear,3,2,uniform,2030
CH_CCGT,3,2,uniform,2030
CH_OCGT,3,2,uniform,2030
CH_Battery,3,2,uniform,2030
CH_E_Demand,3,2,uniform,2030
CH_Balance,3,2,uniform,2030
CH_Solar,3,3,uniform,2030
CH_Wind_Onshore,3,3,uniform,2030
CH_Wind_Offshore,3,3,uniform,2030
CH_Coal,3,3,uniform,2030
CH_Nuclear,3,3,uniform,2030
CH_CCGT,3,3,uniform,2030
CH_OCGT,3,3,uniform,2030
CH_Battery,3,3,uniform,2030
CH_E_Demand,3,3,uniform,2030
CH_Balance,3,3,uniform,2030
CH_Solar,3,4,uniform,2030
CH_Wind_Onshore,3,4,uniform,2030
CH_Wind_Offshore,3,4,uniform,2030
CH_Coal,3,4,uniform,2030
CH_Nuclear,3,4,uniform,2030
CH_CCGT,3,4,uniform,2030
CH_OCGT,3,4,uniform,2030
CH_Battery,3,4,uniform,2030
CH_E_Demand,3,4,uniform,2030
CH_Balance,3,4,uniform,2030
CH_Solar,3,5,uniform,2030
CH_Wind_Onshore,3,5,uniform,2030
CH_Wind_Offshore,3,5,uniform,2030
CH_Coal,3,5,uniform,2030
CH_Nuclear,3,5,uniform,2030
CH_CCGT,3,5,uniform,2030
CH_OCGT,3,5,uniform,2030
CH_Battery,3,5,uniform,2030
CH_E_Demand,3,5,uniform,2030
CH_Balance,3,5,uniform,2030
CH_Solar,3,6,uniform,2030
CH_Wind_Onshore,3,6,uniform,2030
CH_Wind_Offshore,3,6,uniform,2030
CH_Coal,3,6,uniform,2030
CH_Nuclear,3,6,uniform,2030
CH_CCGT,3,6,uniform,2030
CH_OCGT,3,6,uniform,2030
CH_Battery,3,6,uniform,2030
CH_E_Demand,3,6,uniform,2030
CH_Balance,3,6,uniform,2030
CH_Solar,3,7,uniform,2030
CH_Wind_Onshore,3,7,uniform,2030
CH_Wind_Offshore,3,7,uniform,2030
CH_Coal,3,7,uniform,2030
CH_Nuclear,3,7,uniform,2030
CH_CCGT,3,7,uniform,2030
CH_OCGT,3,7,uniform,2030
CH_Battery,3,7,uniform,2030
CH_E_Demand,3,7,uniform,2030
CH_Balance,3,7,uniform,2030
CH_Solar,3,8,uniform,2030
CH_Wind_Onshore,3,8,uniform,2030
CH_Wind_Offshore,3,8,uniform,2030
CH_Coal,3,8,uniform,2030
CH_Nuclear,3,8,uniform,2030
CH_CCGT,3,8,uniform,2030
CH_OCGT,3,8,uniform,2030
CH_Battery,3,8,uniform,2030
CH_E_Demand,3,8,uniform,2030
CH_Balance,3,8,uniform,2030
CH_Solar,3,9,uniform,2030
CH_Wind_Onshore,3,9,uniform,2030
CH_Wind_Offshore,3,9,uniform,2030
CH_Coal,3,9,uniform,2030
CH_Nuclear,3,9,uniform,2030
CH_CCGT,3,9,uniform,2030
CH_OCGT,3,9,uniform,2030
CH_Battery,3,9,uniform,2030
CH_E_Demand,3,9,uniform,2030
CH_Balance,3,9,uniform,2030
CH_Solar,3,10,uniform,2030
CH_Wind_Onshore,3,10,uniform,2030
CH_Wind_Offshore,3,10,uniform,2030
CH_Coal,3,10,uniform,2030
CH_Nuclear,3,10,uniform,2030
CH_CCGT,3,10,uniform,2030
CH_OCGT,3,10,uniform,2030
CH_Battery,3,10,uniform,2030
CH_E_Demand,3,10,uniform,2030
CH_Balance,3,10,uniform,2030
UK_Solar,2,1,uniform,2030
UK_Wind_Onshore,2,1,uniform,2030
UK_Wind_Offshore,2,1,uniform,2030
UK_Coal,2,1,uniform,2030
UK_Nuclear,2,1,uniform,2030
UK_CCGT,2,1,uniform,2030
UK_OCGT,2,1,uniform,2030
UK_Battery,2,1,uniform,2030
UK_E_Demand,2,1,uniform,2030
UK_Balance,2,1,uniform,2030
UK_Solar,2,2,uniform,2030
UK_Wind_Onshore,2,2,uniform,2030
UK_Wind_Offshore,2,2,uniform,2030
UK_Coal,2,2,uniform,2030
UK_Nuclear,2,2,uniform,2030
UK_CCGT,2,2,uniform,2030
UK_OCGT,2,2,uniform,2030
UK_Battery,2,2,uniform,2030
UK_E_Demand,2,2,uniform,2030
UK_Balance,2,2,uniform,2030
UK_Solar,2,3,uniform,2030
UK_Wind_Onshore,2,3,uniform,2030
UK_Wind_Offshore,2,3,uniform,2030
UK_Coal,2,3,uniform,2030
UK_Nuclear,2,3,uniform,2030
UK_CCGT,2,3,uniform,2030
UK_OCGT,2,3,uniform,2030
UK_Battery,2,3,uniform,2030
UK_E_Demand,2,3,uniform,2030
UK_Balance,2,3,uniform,2030
UK_Solar,2,4,uniform,2030
UK_Wind_Onshore,2,4,uniform,2030
UK_Wind_Offshore,2,4,uniform,2030
UK_Coal,2,4,uniform,2030
UK_Nuclear,2,4,uniform,2030
UK_CCGT,2,4,uniform,2030
UK_OCGT,2,4,uniform,2030
UK_Battery,2,4,uniform,2030
UK_E_Demand,2,4,uniform,2030
UK_Balance,2,4,uniform,2030
UK_Solar,2,5,uniform,2030
UK_Wind_Onshore,2,5,uniform,2030
UK_Wind_Offshore,2,5,uniform,2030
UK_Coal,2,5,uniform,2030
UK_Nuclear,2,5,uniform,2030
UK_CCGT,2,5,uniform,2030
UK_OCGT,2,5,uniform,2030
UK_Battery,2,5,uniform,2030
UK_E_Demand,2,5,uniform,2030
UK_Balance,2,5,uniform,2030
UK_Solar,2,6,uniform,2030
UK_Wind_Onshore,2,6,uniform,2030
UK_Wind_Offshore,2,6,uniform,2030
UK_Coal,2,6,uniform,2030
UK_Nuclear,2,6,uniform,2030
UK_CCGT,2,6,uniform,2030
UK_OCGT,2,6,uniform,2030
UK_Battery,2,6,uniform,2030
UK_E_Demand,2,6,uniform,2030
UK_Balance,2,6,uniform,2030
UK_Solar,2,7,uniform,2030
UK_Wind_Onshore,2,7,uniform,2030
UK_Wind_Offshore,2,7,uniform,2030
UK_Coal,2,7,uniform,2030
UK_Nuclear,2,7,uniform,2030
UK_CCGT,2,7,uniform,2030
UK_OCGT,2,7,uniform,2030
UK_Battery,2,7,uniform,2030
UK_E_Demand,2,7,uniform,2030
UK_Balance,2,7,uniform,2030
UK_Solar,2,8,uniform,2030
UK_Wind_Onshore,2,8,uniform,2030
UK_Wind_Offshore,2,8,uniform,2030
UK_Coal,2,8,uniform,2030
UK_Nuclear,2,8,uniform,2030
UK_CCGT,2,8,uniform,2030
UK_OCGT,2,8,uniform,2030
UK_Battery,2,8,uniform,2030
UK_E_Demand,2,8,uniform,2030
UK_Balance,2,8,uniform,2030
UK_Solar,2,9,uniform,2030
UK_Wind_Onshore,2,9,uniform,2030
UK_Wind_Offshore,2,9,uniform,2030
UK_Coal,2,9,uniform,2030
UK_Nuclear,2,9,uniform,2030
UK_CCGT,2,9,uniform,2030
UK_OCGT,2,9,uniform,2030
UK_Battery,2,9,uniform,2030
UK_E_Demand,2,9,uniform,2030
UK_Balance,2,9,uniform,2030
UK_Solar,2,10,uniform,2030
UK_Wind_Onshore,2,10,uniform,2030
UK_Wind_Offshore,2,10,uniform,2030
UK_Coal,2,10,uniform,2030
UK_Nuclear,2,10,uniform,2030
UK_CCGT,2,10,uniform,2030
UK_OCGT,2,10,uniform,2030
UK_Battery,2,10,uniform,2030
UK_E_Demand,2,10,uniform,2030
UK_Balance,2,10,uniform,2030
DK_Solar,2,1,uniform,2030
DK_Wind_Onshore,2,1,uniform,2030
DK_Wind_Offshore,2,1,uniform,2030
DK_Coal,2,1,uniform,2030
DK_Nuclear,2,1,uniform,2030
DK_CCGT,2,1,uniform,2030
DK_OCGT,2,1,uniform,2030
DK_Battery,2,1,uniform,2030
DK_E_Demand,2,1,uniform,2030
DK_Balance,2,1,uniform,2030
DK_Solar,2,2,uniform,2030
DK_Wind_Onshore,2,2,uniform,2030
