asset,partition,rep_period,specification,year
NL_E_Demand,1,7,uniform,2030
NL_Balance,1,7,uniform,2030
NL_Solar,1,8,uniform,2030
NL_Wind_Onshore,1,8,uniform,2030
NL_Wind_Offshore,1,8,uniform,2030
NL_Coal,1,8,uniform,2030
NL_Nuclear,1,8,uniform,2030
NL_CCGT,1,8,uniform,2030
NL_OCGT,1,8,uniform,2030
NL_Battery,1,8,uniform,2030
NL_E_Demand,1,8,uniform,2030
NL_Balance,1,8,uniform,2030
NL_Solar,1,9,uniform,2030
NL_Wind_Onshore,1,9,uniform,2030
NL_Wind_Offshore,1,9,uniform,2030
NL_Coal,1,9,uniform,2030
NL_Nuclear,1,9,uniform,2030
NL_CCGT,1,9,uniform,2030
NL_OCGT,1,9,uniform,2030
NL_Battery,1,9,uniform,2030
NL_E_Demand,1,9,uniform,2030
NL_Balance,1,9,uniform,2030
NL_Solar,1,10,uniform,2030
NL_Wind_Onshore,1,10,uniform,2030
NL_Wind_Offshore,1,10,uniform,2030
NL_Coal,1,10,uniform,2030
NL_Nuclear,1,10,uniform,2030
NL_CCGT,1,10,uniform,2030
NL_OCGT,1,10,uniform,2030
NL_Battery,1,10,uniform,2030
NL_E_Demand,1,10,uniform,2030
NL_Balance,1,10,uniform,2030
BE_Solar,3,1,uniform,2030
BE_Wind_Onshore,3,1,uniform,2030
BE_Wind_Offshore,3,1,uniform,2030
BE_Coal,3,1,uniform,2030
BE_Nuclear,3,1,uniform,2030
BE_CCGT,3,1,uniform,2030
BE_OCGT,3,1,uniform,2030
BE_Battery,3,1,uniform,2030
BE_E_Demand,3,1,uniform,2030
BE_Balance,3,1,uniform,2030
BE_Solar,3,2,uniform,2030
BE_Wind_Onshore,3,2,uniform,2030
BE_Wind_Offshore,3,2,uniform,2030
BE_Coal,3,2,uniform,2030
BE_Nuclear,3,2,uniform,2030
BE_CCGT,3,2,uniform,2030
BE_OCGT,3,2,uniform,2030
BE_Battery,3,2,uniform,2030
BE_E_Demand,3,2,uniform,2030
BE_Balance,3,2,uniform,2030
BE_Solar,3,3,uniform,2030
BE_Wind_Onshore,3,3,uniform,2030
BE_Wind_Offshore,3,3,uniform,2030
BE_Coal,3,3,uniform,2030
BE_Nuclear,3,3,uniform,2030
BE_CCGT,3,3,uniform,2030
BE_OCGT,3,3,uniform,2030
BE_Battery,3,3,uniform,2030
BE_E_Demand,3,3,uniform,2030
BE_Balance,3,3,uniform,2030
BE_Solar,3,4,uniform,2030
BE_Wind_Onshore,3,4,uniform,2030
BE_Wind_Offshore,3,4,uniform,2030
BE_Coal,3,4,uniform,2030
BE_Nuclear,3,4,uniform,2030
BE_CCGT,3,4,uniform,2030
BE_OCGT,3,4,uniform,2030
BE_Battery,3,4,uniform,2030
BE_E_Demand,3,4,uniform,2030
BE_Balance,3,4,uniform,2030
BE_Solar,3,5,uniform,2030
BE_Wind_Onshore,3,5,uniform,2030
BE_Wind_Offshore,3,5,uniform,2030
BE_Coal,3,5,uniform,2030
BE_Nuclear,3,5,uniform,2030
BE_CCGT,3,5,uniform,2030
BE_OCGT,3,5,uniform,2030
BE_Battery,3,5,uniform,2030
BE_E_Demand,3,5,uniform,2030
BE_Balance,3,5,uniform,2030
BE_Solar,3,6,uniform,2030
BE_Wind_Onshore,3,6,uniform,2030
BE_Wind_Offshore,3,6,uniform,2030
BE_Coal,3,6,uniform,2030
BE_Nuclear,3,6,uniform,2030
BE_CCGT,3,6,uniform,2030
BE_OCGT,3,6,uniform,2030
BE_Battery,3,6,uniform,2030
BE_E_Demand,3,6,uniform,2030
BE_Balance,3,6,uniform,2030
BE_Solar,3,7,uniform,2030
BE_Wind_Onshore,3,7,uniform,2030
BE_Wind_Offshore,3,7,uniform,2030
BE_Coal,3,7,uniform,2030
BE_Nuclear,3,7,uniform,2030
BE_CCGT,3,7,uniform,2030
BE_OCGT,3,7,uniform,2030
BE_Battery,3,7,uniform,2030
BE_E_Demand,3,7,uniform,2030
BE_Balance,3,7,uniform,2030
BE_Solar,3,8,uniform,2030
BE_Wind_Onshore,3,8,uniform,2030
BE_Wind_Offshore,3,8,uniform,2030
BE_Coal,3,8,uniform,2030
BE_Nuclear,3,8,uniform,2030
BE_CCGT,3,8,uniform,2030
BE_OCGT,3,8,uniform,2030
BE_Battery,3,8,uniform,2030
BE_E_Demand,3,8,uniform,2030
BE_Balance,3,8,uniform,2030
BE_Solar,3,9,uniform,2030
BE_Wind_Onshore,3,9,uniform,2030
BE_Wind_Offshore,3,9,uniform,2030
BE_Coal,3,9,uniform,2030
BE_Nuclear,3,9,uniform,2030
BE_CCGT,3,9,uniform,2030
BE_OCGT,3,9,uniform,2030
BE_Battery,3,9,uniform,2030
BE_E_Demand,3,9,uniform,2030
BE_Balance,3,9,uniform,2030
BE_Solar,3,10,uniform,2030
BE_Wind_Onshore,3,10,uniform,2030
BE_Wind_Offshore,3,10,uniform,2030
BE_Coal,3,10,uniform,2030
BE_Nuclear,3,10,uniform,2030
BE_CCGT,3,10,uniform,2030
BE_OCGT,3,10,uniform,2030
BE_Battery,3,10,uniform,2030
BE_E_Demand,3,10,uniform,2030
BE_Balance,3,10,uniform,2030
DE_Solar,3,1,uniform,2030
DE_Wind_Onshore,3,1,uniform,2030
DE_Wind_Offshore,3,1,uniform,2030
DE_Coal,3,1,uniform,2030
DE_Nuclear,3,1,uniform,2030
DE_CCGT,3,1,uniform,2030
DE_OCGT,3,1,uniform,2030
DE_Battery,3,1,uniform,2030
DE_E_Demand,3,1,uniform,2030
DE_Balance,3,1,uniform,2030
DE_Solar,3,2,uniform,2030
DE_Wind_Onshore,3,2,uniform,2030
DE_Wind_Offshore,3,2,uniform,2030
DE_Coal,3,2,uniform,2030
DE_Nuclear,3,2,uniform,2030
DE_CCGT,3,2,uniform,2030
DE_OCGT,3,2,uniform,2030
DE_Battery,3,2,uniform,2030
DE_E_Demand,3,2,uniform,2030
DE_Balance,3,2,uniform,2030
DE_Solar,3,3,uniform,2030
DE_Wind_Onshore,3,3,uniform,2030
DE_Wind_Offshore,3,3,uniform,2030
DE_Coal,3,3,uniform,2030
DE_Nuclear,3,3,uniform,2030
DE_CCGT,3,3,uniform,2030
DE_OCGT,3,3,uniform,2030
DE_Battery,3,3,uniform,2030
DE_E_Demand,3,3,uniform,2030
DE_Balance,3,3,uniform,2030
DE_Solar,3,4,uniform,2030
DE_Wind_Onshore,3,4,uniform,2030
DE_Wind_Offshore,3,4,uniform,2030
DE_Coal,3,4,uniform,2030
DE_Nuclear,3,4,uniform,2030
DE_CCGT,3,4,uniform,2030
DE_OCGT,3,4,uniform,2030
DE_Battery,3,4,uniform,2030
DE_E_Demand,3,4,uniform,2030
DE_Balance,3,4,uniform,2030
DE_Solar,3,5,uniform,2030
DE_Wind_Onshore,3,5,uniform,2030
DE_Wind_Offshore,3,5,uniform,2030
DE_Coal,3,5,uniform,2030
DE_Nuclear,3,5,uniform,2030
DE_CCGT,3,5,uniform,2030
DE_OCGT,3,5,uniform,2030
DE_Battery,3,5,uniform,2030
DE_E_Demand,3,5,uniform,2030
DE_Balance,3,5,uniform,2030
DE_Solar,3,6,uniform,2030
DE_Wind_Onshore,3,6,uniform,2030
DE_Wind_Offshore,3,6,uniform,2030
DE_Coal,3,6,uniform,2030
DE_Nuclear,3,6,uniform,2030
DE_CCGT,3,6,uniform,2030
DE_OCGT,3,6,uniform,2030
DE_Battery,3,6,uniform,2030
DE_E_Demand,3,6,uniform,2030
DE_Balance,3,6,uniform,2030
DE_Solar,3,7,uniform,2030
DE_Wind_Onshore,3,7,uniform,2030
DE_Wind_Offshore,3,7,uniform,2030
DE_Coal,3,7,uniform,2030
DE_Nuclear,3,7,uniform,2030
DE_CCGT,3,7,uniform,2030
DE_OCGT,3,7,uniform,2030
DE_Battery,3,7,uniform,2030
DE_E_Demand,3,7,uniform,2030
DE_Balance,3,7,uniform,2030
DE_Solar,3,8,uniform,2030
DE_Wind_Onshore,3,8,uniform,2030
DE_Wind_Offshore,3,8,uniform,2030
DE_Coal,3,8,uniform,2030
DE_Nuclear,3,8,uniform,2030
DE_CCGT,3,8,uniform,2030
DE_OCGT,3,8,uniform,2030
DE_Battery,3,8,uniform,2030
DE_E_Demand,3,8,uniform,2030
DE_Balance,3,8,uniform,2030
DE_Solar,3,9,uniform,2030
DE_Wind_Onshore,3,9,uniform,2030
DE_Wind_Offshore,3,9,uniform,2030
DE_Coal,3,9,uniform,2030
DE_Nuclear,3,9,uniform,2030
DE_CCGT,3,9,uniform,2030
DE_OCGT,3,9,uniform,2030
DE_Battery,3,9,uniform,2030
DE_E_Demand,3,9,uniform,2030
DE_Balance,3,9,uniform,2030
DE_Solar,3,10,uniform,2030
DE_Wind_Onshore,3,10,uniform,2030
DE_Wind_Offshore,3,10,uniform,2030
DE_Coal,3,10,uniform,2030
DE_Nuclear,3,10,uniform,2030
DE_CCGT,3,10,uniform,2030
DE_OCGT,3,10,uniform,2030
DE_Battery,3,10,uniform,2030
DE_E_Demand,3,10,uniform,2030
DE_Balance,3,10,uniform,2030
FR_Solar,4,1,uniform,2030
FR_Wind_Onshore,4,1,uniform,2030
FR_Wind_Offshore,4,1,uniform,2030
FR_Coal,4,1,uniform,2030
FR_Nuclear,4,1,uniform,2030
FR_CCGT,4,1,uniform,2030
FR_OCGT,4,1,uniform,2030
FR_Battery,4,1,uniform,2030
FR_E_Demand,4,1,uniform,2030
FR_Balance,4,1,uniform,2030
FR_Solar,4,2,uniform,2030
FR_Wind_Onshore,4,2,uniform,2030
FR_Wind_Offshore,4,2,uniform,2030
FR_Coal,4,2,uniform,2030
FR_Nuclear,4,2,uniform,2030
FR_CCGT,4,2,uniform,2030
FR_OCGT,4,2,uniform,2030
FR_Battery,4,2,uniform,2030
FR_E_Demand,4,2,uniform,2030
FR_Balance,4,2,uniform,2030
FR_Solar,4,3,uniform,2030
FR_Wind_Onshore,4,3,uniform,2030
FR_Wind_Offshore,4,3,uniform,2030
FR_Coal,4,3,uniform,2030
FR_Nuclear,4,3,uniform,2030
FR_CCGT,4,3,uniform,2030
FR_OCGT,4,3,uniform,2030
FR_Battery,4,3,uniform,2030
FR_E_Demand,4,3,uniform,2030
FR_Balance,4,3,uniform,2030
FR_Solar,4,4,uniform,2030
FR_Wind_Onshore,4,4,uniform,2030
FR_Wind_Offshore,4,4,uniform,2030
FR_Coal,4,4,uniform,2030
FR_Nuclear,4,4,uniform,2030
FR_CCGT,4,4,uniform,2030
FR_OCGT,4,4,uniform,2030
FR_Battery,4,4,uniform,2030
FR_E_Demand,4,4,uniform,2030
FR_Balance,4,4,uniform,2030
FR_Solar,4,5,uniform,2030
FR_Wind_Onshore,4,5,uniform,2030
FR_Wind_Offshore,4,5,uniform,2030
FR_Coal,4,5,uniform,2030
FR_Nuclear,4,5,uniform,2030
FR_CCGT,4,5,uniform,2030
FR_OCGT,4,5,uniform,2030
FR_Battery,4,5,uniform,2030
FR_E_Demand,4,5,uniform,2030
FR_Balance,4,5,uniform,2030
FR_Solar,4,6,uniform,2030
FR_Wind_Onshore,4,6,uniform,2030
FR_Wind_Offshore,4,6,uniform,2030
FR_Coal,4,6,uniform,2030
FR_Nuclear,4,6,uniform,2030
FR_CCGT,4,6,uniform,2030
FR_OCGT,4,6,uniform,2030
FR_Battery,4,6,uniform,2030
FR_E_Demand,4,6,uniform,2030
FR_Balance,4,6,uniform,2030
FR_Solar,4,7,uniform,2030
FR_Wind_Onshore,4,7,uniform,2030
FR_Wind_Offshore,4,7,uniform,2030
FR_Coal,4,7,uniform,2030
FR_Nuclear,4,7,uniform,2030
FR_CCGT,4,7,uniform,2030
FR_OCGT,4,7,uniform,2030
FR_Battery,4,7,uniform,2030
FR_E_Demand,4,7,uniform,2030
FR_Balance,4,7,uniform,2030
FR_Solar,4,8,uniform,2030
FR_Wind_Onshore,4,8,uniform,2030
FR_Wind_Offshore,4,8,uniform,2030
FR_Coal,4,8,uniform,2030
FR_Nuclear,4,8,uniform,2030
FR_CCGT,4,8,uniform,2030
FR_OCGT,4,8,uniform,2030
FR_Battery,4,8,uniform,2030
FR_E_Demand,4,8,uniform,2030
FR_Balance,4,8,uniform,2030
FR_Solar,4,9,uniform,2030
FR_Wind_Onshore,4,9,uniform,2030
FR_Wind_Offshore,4,9,uniform,2030
FR_Coal,4,9,uniform,2030
FR_Nuclear,4,9,uniform,2030
FR_CCGT,4,9,uniform,2030
FR_OCGT,4,9,uniform,2030
FR_Battery,4,9,uniform,2030
FR_E_Demand,4,9,uniform,2030
FR_Balance,4,9,uniform,2030
FR_Solar,4,10,uniform,2030
FR_Wind_Onshore,4,10,uniform,2030
FR_Wind_Offshore,4,10,uniform,2030
FR_Coal,4,10,uniform,2030
FR_Nuclear,4,10,uniform,2030
FR_CCGT,4,10,uniform,2030
FR_OCGT,4,10,uniform,2030
FR_Battery,4,10,uniform,2030
FR_E_Demand,4,10,uniform,2030
FR_Balance,4,10,uniform,2030
LU_Solar,4,1,uniform,2030
LU_Wind_Onshore,4,1,uniform,2030
LU_Wind_Offshore,4,1,uniform,2030
LU_Coal,4,1,uniform,2030
LU_Nuclear,4,1,uniform,2030
LU_CCGT,4,1,uniform,2030
LU_OCGT,4,1,uniform,2030
LU_Battery,4,1,uniform,2030
LU_E_Demand,4,1,uniform,2030
LU_Balance,4,1,uniform,2030
LU_Solar,4,2,uniform,2030
LU_Wind_Onshore,4,2,uniform,2030
LU_Wind_Offshore,4,2,uniform,2030
LU_Coal,4,2,uniform,2030
LU_Nuclear,4,2,uniform,2030
LU_CCGT,4,2,uniform,2030
LU_OCGT,4,2,uniform,2030
LU_Battery,4,2,uniform,2030
LU_E_Demand,4,2,uniform,2030
LU_Balance,4,2,uniform,2030
LU_Solar,4,3,uniform,2030
LU_Wind_Onshore,4,3,uniform,2030
LU_Wind_Offshore,4,3,uniform,2030
LU_Coal,4,3,uniform,2030
LU_Nuclear,4,3,uniform,2030
LU_CCGT,4,3,uniform,2030
LU_OCGT,4,3,uniform,2030
LU_Battery,4,3,uniform,2030
LU_E_Demand,4,3,uniform,2030
LU_Balance,4,3,uniform,2030
LU_Solar,4,4,uniform,2030
LU_Wind_Onshore,4,4,uniform,2030
LU_Wind_Offshore,4,4,uniform,2030
LU_Coal,4,4,uniform,2030
LU_Nuclear,4,4,uniform,2030
LU_CCGT,4,4,uniform,2030
LU_OCGT,4,4,uniform,2030
LU_Battery,4,4,uniform,2030
LU_E_Demand,4,4,uniform,2030
LU_Balance,4,4,uniform,2030
LU_Solar,4,5,uniform,2030
LU_Wind_Onshore,4,5,uniform,2030
LU_Wind_Offshore,4,5,uniform,2030
LU_Coal,4,5,uniform,2030
LU_Nuclear,4,5,uniform,2030
LU_CCGT,4,5,uniform,2030
LU_OCGT,4,5,uniform,2030
LU_Battery,4,5,uniform,2030
LU_E_Demand,4,5,uniform,2030
LU_Balance,4,5,uniform,2030
LU_Solar,4,6,uniform,2030
LU_Wind_Onshore,4,6,uniform,2030
LU_Wind_Offshore,4,6,uniform,2030
LU_Coal,4,6,uniform,2030
LU_Nuclear,4,6,uniform,2030
LU_CCGT,4,6,uniform,2030
LU_OCGT,4,6,uniform,2030
LU_Battery,4,6,uniform,2030
LU_E_Demand,4,6,uniform,2030
LU_Balance,4,6,uniform,2030
LU_Solar,4,7,uniform,2030
LU_Wind_Onshore,4,7,uniform,2030
LU_Wind_Offshore,4,7,uniform,2030
LU_Coal,4,7,uniform,2030
LU_Nuclear,4,7,uniform,2030
LU_CCGT,4,7,uniform,2030
LU_OCGT,4,7,uniform,2030
LU_Battery,4,7,uniform,2030
LU_E_Demand,4,7,uniform,2030
LU_Balance,4,7,uniform,2030
LU_Solar,4,8,uniform,2030
LU_Wind_Onshore,4,8,uniform,2030
LU_Wind_Offshore,4,8,uniform,2030
LU_Coal,4,8,uniform,2030
LU_Nuclear,4,8,uniform,2030
LU_CCGT,4,8,uniform,2030
LU_OCGT,4,8,uniform,2030
LU_Battery,4,8,uniform,2030
LU_E_Demand,4,8,uniform,2030
LU_Balance,4,8,uniform,2030
LU_Solar,4,9,uniform,2030
LU_Wind_Onshore,4,9,uniform,2030
LU_Wind_Offshore,4,9,uniform,2030
LU_Coal,4,9,uniform,2030
LU_Nuclear,4,9,uniform,2030
LU_CCGT,4,9,uniform,2030
LU_OCGT,4,9,uniform,2030
LU_Battery,4,9,uniform,2030
LU_E_Demand,4,9,uniform,2030
LU_Balance,4,9,uniform,2030
LU_Solar,4,10,uniform,2030
LU_Wind_Onshore,4,10,uniform,2030
LU_Wind_Offshore,4,10,uniform,2030
LU_Coal,4,10,uniform,2030
LU_Nuclear,4,10,uniform,2030
LU_CCGT,4,10,uniform,2030
LU_OCGT,4,10,uniform,2030
LU_Battery,4,10,uniform,2030
LU_E_Demand,4,10,uniform,2030
LU_Balance,4,10,uniform,2030
CH_Solar,4,1,uniform,2030
CH_Wind_Onshore,4,1,uniform,2030
CH_Wind_Offshore,4,1,uniform,2030
CH_Coal,4,1,uniform,2030
CH_Nuclear,4,1,uniform,2030
CH_CCGT,4,1,uniform,2030
CH_OCGT,4,1,uniform,2030
CH_Battery,4,1,uniform,2030
CH_E_Demand,4,1,uniform,2030
CH_Balance,4,1,uniform,2030
CH_Solar,4,2,uniform,2030
CH_Wind_Onshore,4,2,uniform,2030
CH_Wind_Offshore,4,2,uniform,2030
CH_Coal,4,2,uniform,2030
CH_Nuclear,4,2,uniform,2030
CH_CCGT,4,2,uniform,2030
CH_OCGT,4,2,uniform,2030
CH_Battery,4,2,uniform,2030
CH_E_Demand,4,2,uniform,2030
CH_Balance,4,2,uniform,2030
CH_Solar,4,3,uniform,2030
CH_Wind_Onshore,4,3,uniform,2030
CH_Wind_Offshore,4,3,uniform,2030
CH_Coal,4,3,uniform,2030
CH_Nuclear,4,3,uniform,2030
CH_CCGT,4,3,uniform,2030
CH_OCGT,4,3,uniform,2030
CH_Battery,4,3,uniform,2030
CH_E_Demand,4,3,uniform,2030
CH_Balance,4,3,uniform,2030
CH_Solar,4,4,uniform,2030
CH_Wind_Onshore,4,4,uniform,2030
CH_Wind_Offshore,4,4,uniform,2030
CH_Coal,4,4,uniform,2030
CH_Nuclear,4,4,uniform,2030
CH_CCGT,4,4,uniform,2030
CH_OCGT,4,4,uniform,2030
CH_Battery,4,4,uniform,2030
CH_E_Demand,4,4,uniform,2030
CH_Balance,4,4,uniform,2030
CH_Solar,4,5,uniform,2030
CH_Wind_Onshore,4,5,uniform,2030
CH_Wind_Offshore,4,5,uniform,2030
CH_Coal,4,5,uniform,2030
CH_Nuclear,4,5,uniform,2030
CH_CCGT,4,5,uniform,2030
CH_OCGT,4,5,uniform,2030
CH_Battery,4,5,uniform,2030
CH_E_Demand,4,5,uniform,2030
CH_Balance,4,5,uniform,2030
CH_Solar,4,6,uniform,2030
CH_Wind_Onshore,4,6,uniform,2030
CH_Wind_Offshore,4,6,uniform,2030
CH_Coal,4,6,uniform,2030
CH_Nuclear,4,6,uniform,2030
CH_CCGT,4,6,uniform,2030
CH_OCGT,4,6,uniform,2030
CH_Battery,4,6,uniform,2030
CH_E_Demand,4,6,uniform,2030
CH_Balance,4,6,uniform,2030
CH_Solar,4,7,uniform,2030
CH_Wind_Onshore,4,7,uniform,2030
CH_Wind_Offshore,4,7,uniform,2030
CH_Coal,4,7,uniform,2030
CH_Nuclear,4,7,uniform,2030
CH_CCGT,4,7,uniform,2030
CH_OCGT,4,7,uniform,2030
CH_Battery,4,7,uniform,2030
CH_E_Demand,4,7,uniform,2030
CH_Balance,4,7,uniform,2030
CH_Solar,4,8,uniform,2030
CH_Wind_Onshore,4,8,uniform,2030
CH_Wind_Offshore,4,8,uniform,2030
CH_Coal,4,8,uniform,2030
CH_Nuclear,4,8,uniform,2030
CH_CCGT,4,8,uniform,2030
CH_OCGT,4,8,uniform,2030
CH_Battery,4,8,uniform,2030
CH_E_Demand,4,8,uniform,2030
CH_Balance,4,8,uniform,2030
CH_Solar,4,9,uniform,2030
CH_Wind_Onshore,4,9,uniform,2030
CH_Wind_Offshore,4,9,uniform,2030
CH_Coal,4,9,uniform,2030
CH_Nuclear,4,9,uniform,2030
CH_CCGT,4,9,uniform,2030
CH_OCGT,4,9,uniform,2030
CH_Battery,4,9,uniform,2030
CH_E_Demand,4,9,uniform,2030
CH_Balance,4,9,uniform,2030
CH_Solar,4,10,uniform,2030
CH_Wind_Onshore,4,10,uniform,2030
CH_Wind_Offshore,4,10,uniform,2030
CH_Coal,4,10,uniform,2030
CH_Nuclear,4,10,uniform,2030
CH_CCGT,4,10,uniform,2030
CH_OCGT,4,10,uniform,2030
CH_Battery,4,10,uniform,2030
CH_E_Demand,4,10,uniform,2030
CH_Balance,4,10,uniform,2030
UK_Solar,3,1,uniform,2030
UK_Wind_Onshore,3,1,uniform,2030
UK_Wind_Offshore,3,1,uniform,2030
UK_Coal,3,1,uniform,2030
UK_Nuclear,3,1,uniform,2030
UK_CCGT,3,1,uniform,2030
UK_OCGT,3,1,uniform,2030
UK_Battery,3,1,uniform,2030
UK_E_Demand,3,1,uniform,2030
UK_Balance,3,1,uniform,2030
UK_Solar,3,2,uniform,2030
UK_Wind_Onshore,3,2,uniform,2030
UK_Wind_Offshore,3,2,uniform,2030
UK_Coal,3,2,uniform,2030
UK_Nuclear,3,2,uniform,2030
UK_CCGT,3,2,uniform,2030
UK_OCGT,3,2,uniform,2030
UK_Battery,3,2,uniform,2030
UK_E_Demand,3,2,uniform,2030
UK_Balance,3,2,uniform,2030
UK_Solar,3,3,uniform,2030
UK_Wind_Onshore,3,3,uniform,2030
UK_Wind_Offshore,3,3,uniform,2030
UK_Coal,3,3,uniform,2030
UK_Nuclear,3,3,uniform,2030
UK_CCGT,3,3,uniform,2030
UK_OCGT,3,3,uniform,2030
UK_Battery,3,3,uniform,2030
UK_E_Demand,3,3,uniform,2030
UK_Balance,3,3,uniform,2030
UK_Solar,3,4,uniform,2030
UK_Wind_Onshore,3,4,uniform,2030
UK_Wind_Offshore,3,4,uniform,2030
UK_Coal,3,4,uniform,2030
UK_Nuclear,3,4,uniform,2030
UK_CCGT,3,4,uniform,2030
UK_OCGT,3,4,uniform,2030
UK_Battery,3,4,uniform,2030
UK_E_Demand,3,4,uniform,2030
UK_Balance,3,4,uniform,2030
UK_Solar,3,5,uniform,2030
UK_Wind_Onshore,3,5,uniform,2030
UK_Wind_Offshore,3,5,uniform,2030
UK_Coal,3,5,uniform,2030
UK_Nuclear,3,5,uniform,2030
UK_CCGT,3,5,uniform,2030
UK_OCGT,3,5,uniform,2030
UK_Battery,3,5,uniform,2030
UK_E_Demand,3,5,uniform,2030
UK_Balance,3,5,uniform,2030
UK_Solar,3,6,uniform,2030
UK_Wind_Onshore,3,6,uniform,2030
UK_Wind_Offshore,3,6,uniform,2030
UK_Coal,3,6,uniform,2030
UK_Nuclear,3,6,uniform,2030
UK_CCGT,3,6,uniform,2030
UK_OCGT,3,6,uniform,2030
UK_Battery,3,6,uniform,2030
UK_E_Demand,3,6,uniform,2030
UK_Balance,3,6,uniform,2030
UK_Solar,3,7,uniform,2030
UK_Wind_Onshore,3,7,uniform,2030
UK_Wind_Offshore,3,7,uniform,2030
UK_Coal,3,7,uniform,2030
UK_Nuclear,3,7,uniform,2030
UK_CCGT,3,7,uniform,2030
UK_OCGT,3,7,uniform,2030
UK_Battery,3,7,uniform,2030
UK_E_Demand,3,7,uniform,2030
UK_Balance,3,7,uniform,2030
UK_Solar,3,8,uniform,2030
UK_Wind_Onshore,3,8,uniform,2030
UK_Wind_Offshore,3,8,uniform,2030
UK_Coal,3,8,uniform,2030
UK_Nuclear,3,8,uniform,2030
UK_CCGT,3,8,uniform,2030
UK_OCGT,3,8,uniform,2030
UK_Battery,3,8,uniform,2030
UK_E_Demand,3,8,uniform,2030
UK_Balance,3,8,uniform,2030
UK_Solar,3,9,uniform,2030
UK_Wind_Onshore,3,9,uniform,2030
UK_Wind_Offshore,3,9,uniform,2030
UK_Coal,3,9,uniform,2030
UK_Nuclear,3,9,uniform,2030
UK_CCGT,3,9,uniform,2030
UK_OCGT,3,9,uniform,2030
UK_Battery,3,9,uniform,2030
UK_E_Demand,3,9,uniform,2030
UK_Balance,3,9,uniform,2030
UK_Solar,3,10,uniform,2030
UK_Wind_Onshore,3,10,uniform,2030
UK_Wind_Offshore,3,10,uniform,2030
UK_Coal,3,10,uniform,2030
UK_Nuclear,3,10,uniform,2030
UK_CCGT,3,10,uniform,2030
UK_OCGT,3,10,uniform,2030
UK_Battery,3,10,uniform,2030
UK_E_Demand,3,10,uniform,2030
UK_Balance,3,10,uniform,2030
DK_Solar,3,1,uniform,2030
DK_Wind_Onshore,3,1,uniform,2030
DK_Wind_Offshore,3,1,uniform,2030
DK_Coal,3,1,uniform,2030
DK_Nuclear,3,1,uniform,2030
DK_CCGT,3,1,uniform,2030
DK_OCGT,3,1,uniform,2030
DK_Battery,3,1,uniform,2030
DK_E_Demand,3,1,uniform,2030
DK_Balance,3,1,uniform,2030
DK_Solar,3,2,uniform,2030
DK_Wind_Onshore,3,2,uniform,2030
