asset,partition,rep_period,specification,year
FR_Coal,3,4,uniform,2030
FR_Nuclear,3,4,uniform,2030
FR_CCGT,3,4,uniform,2030
FR_OCGT,3,4,uniform,2030
FR_Battery,3,4,uniform,2030
FR_E_Demand,3,4,uniform,2030
FR_Balance,3,4,uniform,2030
FR_Solar,3,5,uniform,2030
FR_Wind_Onshore,3,5,uniform,2030
FR_Wind_Offshore,3,5,uniform,2030
FR_Coal,3,5,uniform,2030
FR_Nuclear,3,5,uniform,2030
FR_CCGT,3,5,uniform,2030
FR_OCGT,3,5,uniform,2030
FR_Battery,3,5,uniform,2030
FR_E_Demand,3,5,uniform,2030
FR_Balance,3,5,uniform,2030
FR_Solar,3,6,uniform,2030
FR_Wind_Onshore,3,6,uniform,2030
FR_Wind_Offshore,3,6,uniform,2030
FR_Coal,3,6,uniform,2030
FR_Nuclear,3,6,uniform,2030
FR_CCGT,3,6,uniform,2030
FR_OCGT,3,6,uniform,2030
FR_Battery,3,6,uniform,2030
FR_E_Demand,3,6,uniform,2030
FR_Balance,3,6,uniform,2030
FR_Solar,3,7,uniform,2030
FR_Wind_Onshore,3,7,uniform,2030
FR_Wind_Offshore,3,7,uniform,2030
FR_Coal,3,7,uniform,2030
FR_Nuclear,3,7,uniform,2030
FR_CCGT,3,7,uniform,2030
FR_OCGT,3,7,uniform,2030
FR_Battery,3,7,uniform,2030
FR_E_Demand,3,7,uniform,2030
FR_Balance,3,7,uniform,2030
FR_Solar,3,8,uniform,2030
FR_Wind_Onshore,3,8,uniform,2030
FR_Wind_Offshore,3,8,uniform,2030
FR_Coal,3,8,uniform,2030
FR_Nuclear,3,8,uniform,2030
FR_CCGT,3,8,uniform,2030
FR_OCGT,3,8,uniform,2030
FR_Battery,3,8,uniform,2030
FR_E_Demand,3,8,uniform,2030
FR_Balance,3,8,uniform,2030
FR_Solar,3,9,uniform,2030
FR_Wind_Onshore,3,9,uniform,2030
FR_Wind_Offshore,3,9,uniform,2030
FR_Coal,3,9,uniform,2030
FR_Nuclear,3,9,uniform,2030
FR_CCGT,3,9,uniform,2030
FR_OCGT,3,9,uniform,2030
FR_Battery,3,9,uniform,2030
FR_E_Demand,3,9,uniform,2030
FR_Balance,3,9,uniform,2030
FR_Solar,3,10,uniform,2030
FR_Wind_Onshore,3,10,uniform,2030
FR_Wind_Offshore,3,10,uniform,2030
FR_Coal,3,10,uniform,2030
FR_Nuclear,3,10,uniform,2030
FR_CCGT,3,10,uniform,2030
FR_OCGT,3,10,uniform,2030
FR_Battery,3,10,uniform,2030
FR_E_Demand,3,10,uniform,2030
FR_Balance,3,10,uniform,2030
LU_Solar,3,1,uniform,2030
LU_Wind_Onshore,3,1,uniform,2030
LU_Wind_Offshore,3,1,uniform,2030
LU_Coal,3,1,uniform,2030
LU_Nuclear,3,1,uniform,2030
LU_CCGT,3,1,uniform,2030
LU_OCGT,3,1,uniform,2030
LU_Battery,3,1,uniform,2030
LU_E_Demand,3,1,uniform,2030
LU_Balance,3,1,uniform,2030
LU_Solar,3,2,uniform,2030
LU_Wind_Onshore,3,2,uniform,2030
LU_Wind_Offshore,3,2,uniform,2030
LU_Coal,3,2,uniform,2030
LU_Nuclear,3,2,uniform,2030
LU_CCGT,3,2,uniform,2030
LU_OCGT,3,2,uniform,2030
LU_Battery,3,2,uniform,2030
LU_E_Demand,3,2,uniform,2030
LU_Balance,3,2,uniform,2030
LU_Solar,3,3,uniform,2030
LU_Wind_Onshore,3,3,uniform,2030
LU_Wind_Offshore,3,3,uniform,2030
LU_Coal,3,3,uniform,2030
LU_Nuclear,3,3,uniform,2030
LU_CCGT,3,3,uniform,2030
LU_OCGT,3,3,uniform,2030
LU_Battery,3,3,uniform,2030
LU_E_Demand,3,3,uniform,2030
LU_Balance,3,3,uniform,2030
LU_Solar,3,4,uniform,2030
LU_Wind_Onshore,3,4,uniform,2030
LU_Wind_Offshore,3,4,uniform,2030
LU_Coal,3,4,uniform,2030
LU_Nuclear,3,4,uniform,2030
LU_CCGT,3,4,uniform,2030
LU_OCGT,3,4,uniform,2030
LU_Battery,3,4,uniform,2030
LU_E_Demand,3,4,uniform,2030
LU_Balance,3,4,uniform,2030
LU_Solar,3,5,uniform,2030
LU_Wind_Onshore,3,5,uniform,2030
LU_Wind_Offshore,3,5,uniform,2030
LU_Coal,3,5,uniform,2030
LU_Nuclear,3,5,uniform,2030
LU_CCGT,3,5,uniform,2030
LU_OCGT,3,5,uniform,2030
LU_Battery,3,5,uniform,2030
LU_E_Demand,3,5,uniform,2030
LU_Balance,3,5,uniform,2030
LU_Solar,3,6,uniform,2030
LU_Wind_Onshore,3,6,uniform,2030
LU_Wind_Offshore,3,6,uniform,2030
LU_Coal,3,6,uniform,2030
LU_Nuclear,3,6,uniform,2030
LU_CCGT,3,6,uniform,2030
LU_OCGT,3,6,uniform,2030
LU_Battery,3,6,uniform,2030
LU_E_Demand,3,6,uniform,2030
LU_Balance,3,6,uniform,2030
LU_Solar,3,7,uniform,2030
LU_Wind_Onshore,3,7,uniform,2030
LU_Wind_Offshore,3,7,uniform,2030
LU_Coal,3,7,uniform,2030
LU_Nuclear,3,7,uniform,2030
LU_CCGT,3,7,uniform,2030
LU_OCGT,3,7,uniform,2030
LU_Battery,3,7,uniform,2030
LU_E_Demand,3,7,uniform,2030
LU_Balance,3,7,uniform,2030
LU_Solar,3,8,uniform,2030
LU_Wind_Onshore,3,8,uniform,2030
LU_Wind_Offshore,3,8,uniform,2030
LU_Coal,3,8,uniform,2030
LU_Nuclear,3,8,uniform,2030
LU_CCGT,3,8,uniform,2030
LU_OCGT,3,8,uniform,2030
LU_Battery,3,8,uniform,2030
LU_E_Demand,3,8,uniform,2030
LU_Balance,3,8,uniform,2030
LU_Solar,3,9,uniform,2030
LU_Wind_Onshore,3,9,uniform,2030
LU_Wind_Offshore,3,9,uniform,2030
LU_Coal,3,9,uniform,2030
LU_Nuclear,3,9,uniform,2030
LU_CCGT,3,9,uniform,2030
LU_OCGT,3,9,uniform,2030
LU_Battery,3,9,uniform,2030
LU_E_Demand,3,9,uniform,2030
LU_Balance,3,9,uniform,2030
LU_Solar,3,10,uniform,2030
LU_Wind_Onshore,3,10,uniform,2030
LU_Wind_Offshore,3,10,uniform,2030
LU_Coal,3,10,uniform,2030
LU_Nuclear,3,10,uniform,2030
LU_CCGT,3,10,uniform,2030
LU_OCGT,3,10,uniform,2030
LU_Battery,3,10,uniform,2030
LU_E_Demand,3,10,uniform,2030
LU_Balance,3,10,uniform,2030
CH_Solar,3,1,uniform,2030
CH_Wind_Onshore,3,1,uniform,2030
CH_Wind_Offshore,3,1,uniform,2030
CH_Coal,3,1,uniform,2030
CH_Nuclear,3,1,uniform,2030
CH_CCGT,3,1,uniform,2030
CH_OCGT,3,1,uniform,2030
CH_Battery,3,1,uniform,2030
CH_E_Demand,3,1,uniform,2030
CH_Balance,3,1,uniform,2030
CH_Solar,3,2,uniform,2030
CH_Wind_Onshore,3,2,uniform,2030
CH_Wind_Offshore,3,2,uniform,2030
CH_Coal,3,2,uniform,2030
CH_Nuclear,3,2,uniform,2030
CH_CCGT,3,2,uniform,2030
CH_OCGT,3,2,uniform,2030
CH_Battery,3,2,uniform,2030
CH_E_Demand,3,2,uniform,2030
CH_Balance,3,2,uniform,2030
CH_Solar,3,3,uniform,2030
CH_Wind_Onshore,3,3,uniform,2030
CH_Wind_Offshore,3,3,uniform,2030
CH_Coal,3,3,uniform,2030
CH_Nuclear,3,3,uniform,2030
CH_CCGT,3,3,uniform,2030
CH_OCGT,3,3,uniform,2030
CH_Battery,3,3,uniform,2030
CH_E_Demand,3,3,uniform,2030
CH_Balance,3,3,uniform,2030
CH_Solar,3,4,uniform,2030
CH_Wind_Onshore,3,4,uniform,2030
CH_Wind_Offshore,3,4,uniform,2030
CH_Coal,3,4,uniform,2030
CH_Nuclear,3,4,uniform,2030
CH_CCGT,3,4,uniform,2030
CH_OCGT,3,4,uniform,2030
CH_Battery,3,4,uniform,2030
CH_E_Demand,3,4,uniform,2030
CH_Balance,3,4,uniform,2030
CH_Solar,3,5,uniform,2030
CH_Wind_Onshore,3,5,uniform,2030
CH_Wind_Offshore,3,5,uniform,2030
CH_Coal,3,5,uniform,2030
CH_Nuclear,3,5,uniform,2030
CH_CCGT,3,5,uniform,2030
CH_OCGT,3,5,uniform,2030
CH_Battery,3,5,uniform,2030
CH_E_Demand,3,5,uniform,2030
CH_Balance,3,5,uniform,2030
CH_Solar,3,6,uniform,2030
CH_Wind_Onshore,3,6,uniform,2030
CH_Wind_Offshore,3,6,uniform,2030
CH_Coal,3,6,uniform,2030
CH_Nuclear,3,6,uniform,2030
CH_CCGT,3,6,uniform,2030
CH_OCGT,3,6,uniform,2030
CH_Battery,3,6,uniform,2030
CH_E_Demand,3,6,uniform,2030
CH_Balance,3,6,uniform,2030
CH_Solar,3,7,uniform,2030
CH_Wind_Onshore,3,7,uniform,2030
CH_Wind_Offshore,3,7,uniform,2030
CH_Coal,3,7,uniform,2030
CH_Nuclear,3,7,uniform,2030
CH_CCGT,3,7,uniform,2030
CH_OCGT,3,7,uniform,2030
CH_Battery,3,7,uniform,2030
CH_E_Demand,3,7,uniform,2030
CH_Balance,3,7,uniform,2030
CH_Solar,3,8,uniform,2030
CH_Wind_Onshore,3,8,uniform,2030
CH_Wind_Offshore,3,8,uniform,2030
CH_Coal,3,8,uniform,2030
CH_Nuclear,3,8,uniform,2030
CH_CCGT,3,8,uniform,2030
CH_OCGT,3,8,uniform,2030
CH_Battery,3,8,uniform,2030
CH_E_Demand,3,8,uniform,2030
CH_Balance,3,8,uniform,2030
CH_Solar,3,9,uniform,2030
CH_Wind_Onshore,3,9,uniform,2030
CH_Wind_Offshore,3,9,uniform,2030
CH_Coal,3,9,uniform,2030
CH_Nuclear,3,9,uniform,2030
CH_CCGT,3,9,uniform,2030
CH_OCGT,3,9,uniform,2030
CH_Battery,3,9,uniform,2030
CH_E_Demand,3,9,uniform,2030
CH_Balance,3,9,uniform,2030
CH_Solar,3,10,uniform,2030
CH_Wind_Onshore,3,10,uniform,2030
CH_Wind_Offshore,3,10,uniform,2030
CH_Coal,3,10,uniform,2030
CH_Nuclear,3,10,uniform,2030
CH_CCGT,3,10,uniform,2030
CH_OCGT,3,10,uniform,2030
CH_Battery,3,10,uniform,2030
CH_E_Demand,3,10,uniform,2030
CH_Balance,3,10,uniform,2030
UK_Solar,3,1,uniform,2030
UK_Wind_Onshore,3,1,uniform,2030
UK_Wind_Offshore,3,1,uniform,2030
UK_Coal,3,1,uniform,2030
UK_Nuclear,3,1,uniform,2030
UK_CCGT,3,1,uniform,2030
UK_OCGT,3,1,uniform,2030
UK_Battery,3,1,uniform,2030
UK_E_Demand,3,1,uniform,2030
UK_Balance,3,1,uniform,2030
UK_Solar,3,2,uniform,2030
UK_Wind_Onshore,3,2,uniform,2030
UK_Wind_Offshore,3,2,uniform,2030
UK_Coal,3,2,uniform,2030
UK_Nuclear,3,2,uniform,2030
UK_CCGT,3,2,uniform,2030
UK_OCGT,3,2,uniform,2030
UK_Battery,3,2,uniform,2030
UK_E_Demand,3,2,uniform,2030
UK_Balance,3,2,uniform,2030
UK_Solar,3,3,uniform,2030
UK_Wind_Onshore,3,3,uniform,2030
UK_Wind_Offshore,3,3,uniform,2030
UK_Coal,3,3,uniform,2030
UK_Nuclear,3,3,uniform,2030
UK_CCGT,3,3,uniform,2030
UK_OCGT,3,3,uniform,2030
UK_Battery,3,3,uniform,2030
UK_E_Demand,3,3,uniform,2030
UK_Balance,3,3,uniform,2030
UK_Solar,3,4,uniform,2030
UK_Wind_Onshore,3,4,uniform,2030
UK_Wind_Offshore,3,4,uniform,2030
UK_Coal,3,4,uniform,2030
UK_Nuclear,3,4,uniform,2030
UK_CCGT,3,4,uniform,2030
UK_OCGT,3,4,uniform,2030
UK_Battery,3,4,uniform,2030
UK_E_Demand,3,4,uniform,2030
UK_Balance,3,4,uniform,2030
UK_Solar,3,5,uniform,2030
UK_Wind_Onshore,3,5,uniform,2030
UK_Wind_Offshore,3,5,uniform,2030
UK_Coal,3,5,uniform,2030
UK_Nuclear,3,5,uniform,2030
UK_CCGT,3,5,uniform,2030
UK_OCGT,3,5,uniform,2030
UK_Battery,3,5,uniform,2030
UK_E_Demand,3,5,uniform,2030
UK_Balance,3,5,uniform,2030
UK_Solar,3,6,uniform,2030
UK_Wind_Onshore,3,6,uniform,2030
UK_Wind_Offshore,3,6,uniform,2030
UK_Coal,3,6,uniform,2030
UK_Nuclear,3,6,uniform,2030
UK_CCGT,3,6,uniform,2030
UK_OCGT,3,6,uniform,2030
UK_Battery,3,6,uniform,2030
UK_E_Demand,3,6,uniform,2030
UK_Balance,3,6,uniform,2030
UK_Solar,3,7,uniform,2030
UK_Wind_Onshore,3,7,uniform,2030
UK_Wind_Offshore,3,7,uniform,2030
UK_Coal,3,7,uniform,2030
UK_Nuclear,3,7,uniform,2030
UK_CCGT,3,7,uniform,2030
UK_OCGT,3,7,uniform,2030
UK_Battery,3,7,uniform,2030
UK_E_Demand,3,7,uniform,2030
UK_Balance,3,7,uniform,2030
UK_Solar,3,8,uniform,2030
UK_Wind_Onshore,3,8,uniform,2030
UK_Wind_Offshore,3,8,uniform,2030
UK_Coal,3,8,uniform,2030
UK_Nuclear,3,8,uniform,2030
UK_CCGT,3,8,uniform,2030
UK_OCGT,3,8,uniform,2030
UK_Battery,3,8,uniform,2030
UK_E_Demand,3,8,uniform,2030
UK_Balance,3,8,uniform,2030
UK_Solar,3,9,uniform,2030
UK_Wind_Onshore,3,9,uniform,2030
UK_Wind_Offshore,3,9,uniform,2030
UK_Coal,3,9,uniform,2030
UK_Nuclear,3,9,uniform,2030
UK_CCGT,3,9,uniform,2030
UK_OCGT,3,9,uniform,2030
UK_Battery,3,9,uniform,2030
UK_E_Demand,3,9,uniform,2030
UK_Balance,3,9,uniform,2030
UK_Solar,3,10,uniform,2030
UK_Wind_Onshore,3,10,uniform,2030
UK_Wind_Offshore,3,10,uniform,2030
UK_Coal,3,10,uniform,2030
UK_Nuclear,3,10,uniform,2030
UK_CCGT,3,10,uniform,2030
UK_OCGT,3,10,uniform,2030
UK_Battery,3,10,uniform,2030
UK_E_Demand,3,10,uniform,2030
UK_Balance,3,10,uniform,2030
DK_Solar,3,1,uniform,2030
DK_Wind_Onshore,3,1,uniform,2030
DK_Wind_Offshore,3,1,uniform,2030
DK_Coal,3,1,uniform,2030
DK_Nuclear,3,1,uniform,2030
DK_CCGT,3,1,uniform,2030
DK_OCGT,3,1,uniform,2030
DK_Battery,3,1,uniform,2030
DK_E_Demand,3,1,uniform,2030
DK_Balance,3,1,uniform,2030
DK_Solar,3,2,uniform,2030
DK_Wind_Onshore,3,2,uniform,2030
