id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
73,SE_CCGT,2050,true,357.0,,13.0
74,SE_OCGT,2050,true,357.0,,3.0
75,SE_Battery,2050,false,100.0,,0.7167352178794317
76,AT_Solar,2050,true,18.0,,335.0
77,AT_Wind_Onshore,2050,true,49.0,,367.0
78,AT_Wind_Offshore,2050,true,49.0,,0.0
79,AT_Coal,2050,true,824.0,,3.0
80,AT_Nuclear,2050,true,2095.0,,0.0
81,AT_CCGT,2050,true,357.0,,3.0
82,AT_OCGT,2050,true,357.0,,10.0
83,AT_Battery,2050,false,100.0,,2.372864223124998
84,CZ_Wind_Onshore,2050,true,49.0,,290.0
85,CZ_Wind_Offshore,2050,true,49.0,,0.0
86,CZ_Coal,2050,true,824.0,,3.0
87,CZ_Nuclear,2050,true,2095.0,,0.0
88,CZ_CCGT,2050,true,357.0,,2.0
89,CZ_OCGT,2050,true,357.0,,4.0
90,CZ_Battery,2050,false,100.0,,0.04809097316435327
91,PL_Solar,2050,true,18.0,,337.0
92,PL_Wind_Onshore,2050,true,49.0,,741.0
93,PL_Wind_Offshore,2050,true,49.0,,0.0
94,PL_Coal,2050,true,824.0,,7.0
95,PL_OCGT,2050,true,357.0,,4.0
96,PL_Battery,2050,false,100.0,,0.08195684509460989
97,ES_Solar,2050,true,18.0,,1035.0
98,ES_Wind_Offshore,2050,true,49.0,,0.0
99,ES_Coal,2050,true,824.0,,12.0
100,ES_Nuclear,2050,true,2095.0,,0.0
101,ES_CCGT,2050,true,357.0,,14.0
102,ES_OCGT,2050,true,357.0,,22.0
103,IT_Solar,2050,true,18.0,,2670.0
104,IT_Wind_Offshore,2050,true,49.0,,0.0
105,IT_Coal,2050,true,824.0,,30.0
106,IT_Nuclear,2050,true,2095.0,,0.0
107,IT_CCGT,2050,true,357.0,,10.0
108,IT_OCGT,2050,true,357.0,,30.0
109,IT_Battery,2050,false,100.0,,7.933755378659116
110,LT_Wind_Onshore,2050,true,49.0,,35.0
111,LT_Wind_Offshore,2050,true,49.0,,0.0
112,LT_Coal,2050,true,824.0,,0.0
113,LT_Nuclear,2050,true,2095.0,,0.0
114,LT_CCGT,2050,true,357.0,,2.0
115,LT_OCGT,2050,true,357.0,,1.0
116,LT_Battery,2050,false,100.0,,0.026639458686612442
117,FI_Solar,2050,true,18.0,,259.0
118,FI_Wind_Onshore,2050,true,49.0,,496.0
119,FI_Wind_Offshore,2050,true,49.0,,0.0
120,FI_Coal,2050,true,824.0,,4.0
121,FI_Nuclear,2050,true,2095.0,,0.0
122,FI_OCGT,2050,true,357.0,,3.0
123,FI_Battery,2050,false,100.0,,0.004457280219321546
124,SI_Solar,2050,true,18.0,,30.0
125,SI_Wind_Onshore,2050,true,49.0,,44.0
126,SI_Wind_Offshore,2050,true,49.0,,0.0
127,SI_Coal,2050,true,824.0,,1.0
128,SI_Nuclear,2050,true,2095.0,,0.0
129,SI_OCGT,2050,true,357.0,,1.0
130,SI_Battery,2050,false,100.0,,0.8433628441855171
131,HU_Solar,2050,true,18.0,,293.0
132,HU_Wind_Onshore,2050,true,49.0,,256.0
133,HU_Wind_Offshore,2050,true,49.0,,0.0
134,HU_Coal,2050,true,824.0,,3.0
135,HU_OCGT,2050,true,357.0,,6.0
136,HU_Battery,2050,false,100.0,,1.5209803729713713
137,SK_Wind_Onshore,2050,true,49.0,,38.0
138,SK_Wind_Offshore,2050,true,49.0,,0.0
139,SK_Coal,2050,true,824.0,,0.0
140,SK_Nuclear,2050,true,2095.0,,0.0
141,SK_CCGT,2050,true,357.0,,1.0
142,SK_OCGT,2050,true,357.0,,0.0
143,SK_Battery,2050,false,100.0,,0.9281206325645929
144,PT_Solar,2050,true,18.0,,273.0
145,PT_Wind_Onshore,2050,true,49.0,,286.0
146,PT_Wind_Offshore,2050,true,49.0,,0.0
147,PT_Coal,2050,true,824.0,,3.0
148,PT_Nuclear,2050,true,2095.0,,0.0
149,PT_CCGT,2050,true,357.0,,0.0
150,PT_OCGT,2050,true,357.0,,5.0
151,HR_Solar,2050,true,18.0,,64.0
152,HR_Wind_Onshore,2050,true,49.0,,43.0
153,HR_Coal,2050,true,824.0,,1.0
154,HR_CCGT,2050,true,357.0,,1.0
155,HR_OCGT,2050,true,357.0,,1.0
156,RO_Wind_Onshore,2050,true,49.0,,247.0
157,RO_Wind_Offshore,2050,true,49.0,,0.0
158,RO_Coal,2050,true,824.0,,2.0
159,RO_Nuclear,2050,true,2095.0,,0.0
160,RO_CCGT,2050,true,357.0,,3.0
161,RO_OCGT,2050,true,357.0,,4.0
162,RO_Battery,2050,false,100.0,,1.0088300375036123
163,GR_Solar,2050,true,18.0,,230.0
164,GR_Coal,2050,true,824.0,,3.0
165,GR_Battery,2050,false,100.0,,2.3598125873425486
166,LV_Solar,2050,true,18.0,,8.0
167,LV_Wind_Onshore,2050,true,49.0,,22.0
168,LV_Wind_Offshore,2050,true,49.0,,0.0
169,LV_Nuclear,2050,true,2095.0,,0.0
170,LV_CCGT,2050,true,357.0,,1.0
171,LV_OCGT,2050,true,357.0,,1.0
172,LV_Battery,2050,false,100.0,,0.2884264547986356
173,EE_Solar,2050,true,18.0,,0.0
174,EE_Wind_Onshore,2050,true,49.0,,38.0
175,EE_Coal,2050,true,824.0,,0.0
176,EE_Nuclear,2050,true,2095.0,,0.0
177,EE_CCGT,2050,true,357.0,,1.0
178,EE_OCGT,2050,true,357.0,,0.0
179,EE_Battery,2050,false,100.0,,0.7878093616199999
180,MT_Wind_Onshore,2050,true,49.0,,0.0
181,MT_Wind_Offshore,2050,true,49.0,,0.0
182,MT_CCGT,2050,true,357.0,,1.0
183,MT_OCGT,2050,true,357.0,,0.0
184,MT_Battery,2050,false,100.0,,0.7499721828062073
185,CY_Solar,2050,true,18.0,,73.0
186,CY_Wind_Onshore,2050,true,49.0,,0.0
187,CY_Coal,2050,true,824.0,,1.0
188,CY_Nuclear,2050,true,2095.0,,0.0
189,CY_CCGT,2050,true,357.0,,0.0
190,CY_Battery,2050,false,100.0,,0.9513904467195959
191,BG_Solar,2050,true,18.0,,169.0
192,BG_Wind_Offshore,2050,true,49.0,,0.0
193,BG_Nuclear,2050,true,2095.0,,0.0
194,BG_OCGT,2050,true,357.0,,3.0
195,BG_Battery,2050,false,100.0,,3.9419589087291387
196,DE_Wind_Onshore,2050,true,49.0,,2169.0
197,DK_Wind_Onshore,2050,true,49.0,,235.0
198,NO_Coal,2050,true,824.0,,0.0
199,SE_Solar,2050,true,18.0,,522.0
200,SE_Wind_Offshore,2050,true,49.0,,0.0
201,IT_Wind_Onshore,2050,true,49.0,,801.0
202,SI_CCGT,2050,true,357.0,,0.0
203,HR_Nuclear,2050,true,2095.0,,0.0
204,GR_Wind_Offshore,2050,true,49.0,,0.0
205,GR_Nuclear,2050,true,2095.0,,0.0
206,LV_Coal,2050,true,824.0,,0.0
207,EE_Wind_Offshore,2050,true,49.0,,0.0
208,MT_Coal,2050,true,824.0,,0.0
209,CY_Wind_Offshore,2050,true,49.0,,0.0
210,BG_CCGT,2050,true,357.0,,0.0
211,PL_CCGT,2050,true,357.0,,8.0
212,GR_OCGT,2050,true,357.0,,2.0
213,BE_Wind_Offshore,2050,true,49.0,,0.0
214,FR_Nuclear,2050,true,2095.0,,0.0
215,DK_CCGT,2050,true,357.0,,3.0
216,IE_Battery,2050,false,100.0,,0.022568151518853483
217,CZ_Solar,2050,true,18.0,,236.0
218,PL_Nuclear,2050,true,2095.0,,0.0
219,ES_Wind_Onshore,2050,true,49.0,,1338.0
220,ES_Battery,2050,false,100.0,,6.883116944584181
221,LT_Solar,2050,true,18.0,,26.0
222,FI_CCGT,2050,true,357.0,,9.0
223,HU_CCGT,2050,true,357.0,,4.0
224,SK_Solar,2050,true,18.0,,25.0
225,PT_Battery,2050,false,100.0,,4.477309095123455
226,HR_Wind_Offshore,2050,true,49.0,,0.0
227,HR_Battery,2050,false,100.0,,0.0
228,RO_Solar,2050,true,18.0,,258.0
229,GR_Wind_Onshore,2050,true,49.0,,189.0
230,GR_CCGT,2050,true,357.0,,1.0
231,MT_Solar,2050,true,18.0,,39.0
232,MT_Nuclear,2050,true,2095.0,,0.0
233,UK_Wind_Onshore,2050,true,49.0,,1578.0
234,BG_Coal,2050,true,824.0,,2.0
235,NL_Solar,2050,true,18.0,,502.0
236,CH_CCGT,2050,true,357.0,,3.0
237,HU_Nuclear,2050,true,2095.0,,0.0
238,BG_Wind_Onshore,2050,true,49.0,,159.0
239,CY_OCGT,2050,true,357.0,,0.0
240,UK_Wind_Offshore,2050,true,49.0,,0.0
