from_asset,investable,milestone_year,to_asset,variable_cost,reactance,dc_opf
UK_E_Balance,true,2050,UK_E_Demand,0.0,0.3,False
UK_E_ENS,true,2050,UK_E_Demand,1.0,0.3,False
UK_Wind_Onshore,true,2050,UK_E_Balance,0.0,0.3,False
UK_Wind_Offshore,true,2050,UK_E_Balance,0.0,0.3,False
UK_Solar,true,2050,UK_E_Balance,0.0,0.3,False
UK_Hydro,true,2050,UK_E_Balance,0.0,0.3,False
UK_Nuclear,true,2050,UK_E_Balance,0.0115,0.3,False
UK_E_Balance,true,2050,UK_Battery,0.0,0.3,False
UK_Battery,false,2050,UK_E_Balance,0.0,0.3,False
UK_E_Balance,true,2050,UK_Pump_Hydro_Closed,0.0,0.3,False
UK_Pump_Hydro_Closed,true,2050,UK_E_Balance,0.0,0.3,False
UK_Gas,false,2050,UK_E_Balance,0.079858571,0.3,False
UK_OCGT,false,2050,UK_E_Balance,0.10993,0.3,False
IE_E_Balance,true,2050,IE_E_Demand,0.0,0.3,False
IE_E_ENS,true,2050,IE_E_Demand,1.0,0.3,False
IE_Wind_Onshore,true,2050,IE_E_Balance,0.0,0.3,False
IE_Wind_Offshore,true,2050,IE_E_Balance,0.0,0.3,False
IE_Solar,true,2050,IE_E_Balance,0.0,0.3,False
IE_Hydro,true,2050,IE_E_Balance,0.0,0.3,False
IE_E_Balance,true,2050,IE_Battery,0.0,0.3,False
IE_Battery,false,2050,IE_E_Balance,0.0,0.3,False
IE_E_Balance,true,2050,IE_Pump_Hydro_Closed,0.0,0.3,False
IE_Pump_Hydro_Closed,true,2050,IE_E_Balance,0.0,0.3,False
IE_Gas,false,2050,IE_E_Balance,0.079858571,0.3,False
IE_OCGT,false,2050,IE_E_Balance,0.10993,0.3,False
CH_E_Balance,true,2050,CH_E_Demand,0.0,0.3,False
CH_E_ENS,true,2050,CH_E_Demand,1.0,0.3,False
CH_Wind_Onshore,true,2050,CH_E_Balance,0.0,0.3,False
CH_Solar,true,2050,CH_E_Balance,0.0,0.3,False
CH_Hydro,true,2050,CH_E_Balance,0.0,0.3,False
CH_Nuclear,true,2050,CH_E_Balance,0.0115,0.3,False
CH_E_Balance,true,2050,CH_Battery,0.0,0.3,False
CH_Battery,false,2050,CH_E_Balance,0.0,0.3,False
CH_E_Balance,true,2050,CH_Pump_Hydro_Closed,0.0,0.3,False
CH_Pump_Hydro_Closed,true,2050,CH_E_Balance,0.0,0.3,False
CH_E_Balance,true,2050,CH_Pump_Hydro_Open,0.0,0.3,False
CH_Pump_Hydro_Open,true,2050,CH_E_Balance,0.0,0.3,False
AT_E_Balance,true,2050,AT_E_Demand,0.0,0.3,False
AT_E_ENS,true,2050,AT_E_Demand,1.0,0.3,False
AT_Wind_Onshore,true,2050,AT_E_Balance,0.0,0.3,False
AT_Solar,true,2050,AT_E_Balance,0.0,0.3,False
AT_Hydro,true,2050,AT_E_Balance,0.0,0.3,False
AT_Hydro_Reservoir,true,2050,AT_E_Balance,0.0,0.3,False
AT_E_Balance,true,2050,AT_Battery,0.0,0.3,False
AT_Battery,false,2050,AT_E_Balance,0.0,0.3,False
AT_E_Balance,true,2050,AT_Pump_Hydro_Closed,0.0,0.3,False
AT_Pump_Hydro_Closed,true,2050,AT_E_Balance,0.0,0.3,False
AT_E_Balance,true,2050,AT_Pump_Hydro_Open,0.0,0.3,False
AT_Pump_Hydro_Open,true,2050,AT_E_Balance,0.0,0.3,False
AT_Gas,false,2050,AT_E_Balance,0.079858571,0.3,False
LU_E_Balance,true,2050,LU_E_Demand,0.0,0.3,False
LU_E_ENS,true,2050,LU_E_Demand,1.0,0.3,False
LU_Wind_Onshore,true,2050,LU_E_Balance,0.0,0.3,False
LU_Solar,true,2050,LU_E_Balance,0.0,0.3,False
LU_Hydro,true,2050,LU_E_Balance,0.0,0.3,False
LU_E_Balance,true,2050,LU_Pump_Hydro_Closed,0.0,0.3,False
LU_Pump_Hydro_Closed,true,2050,LU_E_Balance,0.0,0.3,False
CZ_E_Balance,true,2050,CZ_E_Demand,0.0,0.3,False
CZ_E_ENS,true,2050,CZ_E_Demand,1.0,0.3,False
CZ_Wind_Onshore,true,2050,CZ_E_Balance,0.0,0.3,False
CZ_Solar,true,2050,CZ_E_Balance,0.0,0.3,False
CZ_Hydro,true,2050,CZ_E_Balance,0.0,0.3,False
CZ_Hydro_Reservoir,true,2050,CZ_E_Balance,0.0,0.3,False
CZ_Nuclear,true,2050,CZ_E_Balance,0.0115,0.3,False
CZ_E_Balance,true,2050,CZ_Battery,0.0,0.3,False
CZ_Battery,false,2050,CZ_E_Balance,0.0,0.3,False
CZ_E_Balance,true,2050,CZ_Pump_Hydro_Closed,0.0,0.3,False
CZ_Pump_Hydro_Closed,true,2050,CZ_E_Balance,0.0,0.3,False
CZ_E_Balance,true,2050,CZ_Pump_Hydro_Open,0.0,0.3,False
CZ_Pump_Hydro_Open,true,2050,CZ_E_Balance,0.0,0.3,False
CZ_Coal,false,2050,CZ_E_Balance,0.051035102,0.3,False
CZ_Gas,false,2050,CZ_E_Balance,0.079858571,0.3,False
PL_E_Balance,true,2050,PL_E_Demand,0.0,0.3,False
PL_E_ENS,true,2050,PL_E_Demand,1.0,0.3,False
PL_Wind_Onshore,true,2050,PL_E_Balance,0.0,0.3,False
PL_Wind_Offshore,true,2050,PL_E_Balance,0.0,0.3,False
PL_Solar,true,2050,PL_E_Balance,0.0,0.3,False
PL_Hydro,true,2050,PL_E_Balance,0.0,0.3,False
PL_Hydro_Reservoir,true,2050,PL_E_Balance,0.0,0.3,False
PL_E_Balance,true,2050,PL_Pump_Hydro_Closed,0.0,0.3,False
PL_Pump_Hydro_Closed,true,2050,PL_E_Balance,0.0,0.3,False
PL_E_Balance,true,2050,PL_Pump_Hydro_Open,0.0,0.3,False
PL_Pump_Hydro_Open,true,2050,PL_E_Balance,0.0,0.3,False
PL_Coal,false,2050,PL_E_Balance,0.051035102,0.3,False
PL_Gas,false,2050,PL_E_Balance,0.079858571,0.3,False
SE_E_Balance,true,2050,SE_E_Demand,0.0,0.3,False
SE_E_ENS,true,2050,SE_E_Demand,1.0,0.3,False
SE_Wind_Onshore,true,2050,SE_E_Balance,0.0,0.3,False
SE_Wind_Offshore,true,2050,SE_E_Balance,0.0,0.3,False
SE_Solar,true,2050,SE_E_Balance,0.0,0.3,False
SE_Hydro_Reservoir,true,2050,SE_E_Balance,0.0,0.3,False
SE_Nuclear,true,2050,SE_E_Balance,0.0115,0.3,False
SE_E_Balance,true,2050,SE_Battery,0.0,0.3,False
SE_Battery,false,2050,SE_E_Balance,0.0,0.3,False
SE_Gas,false,2050,SE_E_Balance,0.079858571,0.3,False
SE_OCGT,false,2050,SE_E_Balance,0.10993,0.3,False
NO_E_Balance,true,2050,NO_E_Demand,0.0,0.3,False
NO_E_ENS,true,2050,NO_E_Demand,1.0,0.3,False
NO_Wind_Onshore,true,2050,NO_E_Balance,0.0,0.3,False
NO_Wind_Offshore,true,2050,NO_E_Balance,0.0,0.3,False
NO_Solar,true,2050,NO_E_Balance,0.0,0.3,False
NO_E_Balance,true,2050,NO_Pump_Hydro_Open,0.0,0.3,False
NO_Pump_Hydro_Open,true,2050,NO_E_Balance,0.0,0.3,False
NO_Hydro_Reservoir,false,2050,NO_E_Balance,0.0,0.3,False
ES_E_Balance,true,2050,ES_E_Demand,0.0,0.3,False
ES_E_ENS,true,2050,ES_E_Demand,1.0,0.3,False
ES_Wind_Onshore,true,2050,ES_E_Balance,0.0,0.3,False
ES_Wind_Offshore,true,2050,ES_E_Balance,0.0,0.3,False
ES_Solar,true,2050,ES_E_Balance,0.0,0.3,False
ES_Hydro,true,2050,ES_E_Balance,0.0,0.3,False
ES_Hydro_Reservoir,true,2050,ES_E_Balance,0.0,0.3,False
ES_Nuclear,true,2050,ES_E_Balance,0.0115,0.3,False
ES_E_Balance,true,2050,ES_Battery,0.0,0.3,False
ES_Battery,false,2050,ES_E_Balance,0.0,0.3,False
ES_E_Balance,true,2050,ES_Pump_Hydro_Closed,0.0,0.3,False
ES_Pump_Hydro_Closed,true,2050,ES_E_Balance,0.0,0.3,False
ES_E_Balance,true,2050,ES_Pump_Hydro_Open,0.0,0.3,False
ES_Pump_Hydro_Open,true,2050,ES_E_Balance,0.0,0.3,False
ES_Gas,false,2050,ES_E_Balance,0.079858571,0.3,False
PT_E_Balance,true,2050,PT_E_Demand,0.0,0.3,False
PT_E_ENS,true,2050,PT_E_Demand,1.0,0.3,False
PT_Wind_Onshore,true,2050,PT_E_Balance,0.0,0.3,False
PT_Wind_Offshore,true,2050,PT_E_Balance,0.0,0.3,False
PT_Solar,true,2050,PT_E_Balance,0.0,0.3,False
PT_Hydro,true,2050,PT_E_Balance,0.0,0.3,False
PT_Hydro_Reservoir,true,2050,PT_E_Balance,0.0,0.3,False
PT_E_Balance,true,2050,PT_Pump_Hydro_Open,0.0,0.3,False
PT_Pump_Hydro_Open,true,2050,PT_E_Balance,0.0,0.3,False
PT_Gas,false,2050,PT_E_Balance,0.079858571,0.3,False
IT_E_Balance,true,2050,IT_E_Demand,0.0,0.3,False
IT_E_ENS,true,2050,IT_E_Demand,1.0,0.3,False
IT_Wind_Onshore,true,2050,IT_E_Balance,0.0,0.3,False
IT_Wind_Offshore,true,2050,IT_E_Balance,0.0,0.3,False
IT_Solar,true,2050,IT_E_Balance,0.0,0.3,False
IT_Hydro,true,2050,IT_E_Balance,0.0,0.3,False
IT_Hydro_Reservoir,true,2050,IT_E_Balance,0.0,0.3,False
IT_E_Balance,true,2050,IT_Battery,0.0,0.3,False
IT_Battery,false,2050,IT_E_Balance,0.0,0.3,False
IT_E_Balance,true,2050,IT_Pump_Hydro_Closed,0.0,0.3,False
IT_Pump_Hydro_Closed,true,2050,IT_E_Balance,0.0,0.3,False
IT_E_Balance,true,2050,IT_Pump_Hydro_Open,0.0,0.3,False
IT_Pump_Hydro_Open,true,2050,IT_E_Balance,0.0,0.3,False
IT_Gas,false,2050,IT_E_Balance,0.079858571,0.3,False
IT_OCGT,false,2050,IT_E_Balance,0.10993,0.3,False
MT_E_Balance,true,2050,MT_E_Demand,0.0,0.3,False
MT_E_ENS,true,2050,MT_E_Demand,1.0,0.3,False
MT_Solar,true,2050,MT_E_Balance,0.0,0.3,False
MT_Gas,false,2050,MT_E_Balance,0.079858571,0.3,False
SI_E_Balance,true,2050,SI_E_Demand,0.0,0.3,False
SI_E_ENS,true,2050,SI_E_Demand,1.0,0.3,False
SI_Wind_Onshore,true,2050,SI_E_Balance,0.0,0.3,False
SI_Wind_Offshore,false,2050,SI_E_Balance,0.0,0.3,False
SI_Solar,true,2050,SI_E_Balance,0.0,0.3,False
SI_Hydro,true,2050,SI_E_Balance,0.0,0.3,False
SI_Nuclear,true,2050,SI_E_Balance,0.0115,0.3,False
SI_E_Balance,true,2050,SI_Battery,0.0,0.3,False
SI_Battery,false,2050,SI_E_Balance,0.0,0.3,False
SI_E_Balance,true,2050,SI_Pump_Hydro_Closed,0.0,0.3,False
SI_Pump_Hydro_Closed,true,2050,SI_E_Balance,0.0,0.3,False
SI_Coal,false,2050,SI_E_Balance,0.051035102,0.3,False
SI_Gas,false,2050,SI_E_Balance,0.079858571,0.3,False
SI_OCGT,false,2050,SI_E_Balance,0.10993,0.3,False
HU_E_Balance,true,2050,HU_E_Demand,0.0,0.3,False
HU_E_ENS,true,2050,HU_E_Demand,1.0,0.3,False
HU_Wind_Onshore,true,2050,HU_E_Balance,0.0,0.3,False
HU_Solar,true,2050,HU_E_Balance,0.0,0.3,False
HU_Hydro,true,2050,HU_E_Balance,0.0,0.3,False
HU_Nuclear,true,2050,HU_E_Balance,0.0115,0.3,False
HU_E_Balance,true,2050,HU_Battery,0.0,0.3,False
HU_Battery,false,2050,HU_E_Balance,0.0,0.3,False
HU_Gas,false,2050,HU_E_Balance,0.079858571,0.3,False
HU_OCGT,false,2050,HU_E_Balance,0.10993,0.3,False
SK_E_Balance,true,2050,SK_E_Demand,0.0,0.3,False
SK_E_ENS,true,2050,SK_E_Demand,1.0,0.3,False
SK_Wind_Onshore,true,2050,SK_E_Balance,0.0,0.3,False
SK_Solar,true,2050,SK_E_Balance,0.0,0.3,False
SK_Hydro,true,2050,SK_E_Balance,0.0,0.3,False
SK_Hydro_Reservoir,true,2050,SK_E_Balance,0.0,0.3,False
SK_Nuclear,true,2050,SK_E_Balance,0.0115,0.3,False
SK_E_Balance,true,2050,SK_Pump_Hydro_Closed,0.0,0.3,False
SK_Pump_Hydro_Closed,true,2050,SK_E_Balance,0.0,0.3,False
SK_E_Balance,true,2050,SK_Pump_Hydro_Open,0.0,0.3,False
SK_Pump_Hydro_Open,true,2050,SK_E_Balance,0.0,0.3,False
SK_Coal,false,2050,SK_E_Balance,0.051035102,0.3,False
SK_Gas,false,2050,SK_E_Balance,0.079858571,0.3,False
LT_E_Balance,true,2050,LT_E_Demand,0.0,0.3,False
LT_E_ENS,true,2050,LT_E_Demand,1.0,0.3,False
LT_Wind_Onshore,true,2050,LT_E_Balance,0.0,0.3,False
LT_Wind_Offshore,true,2050,LT_E_Balance,0.0,0.3,False
LT_Solar,true,2050,LT_E_Balance,0.0,0.3,False
LT_Hydro,true,2050,LT_E_Balance,0.0,0.3,False
LT_E_Balance,true,2050,LT_Battery,0.0,0.3,False
LT_Battery,false,2050,LT_E_Balance,0.0,0.3,False
LT_E_Balance,true,2050,LT_Pump_Hydro_Closed,0.0,0.3,False
LT_Pump_Hydro_Closed,true,2050,LT_E_Balance,0.0,0.3,False
LT_Gas,false,2050,LT_E_Balance,0.079858571,0.3,False
LV_E_Balance,true,2050,LV_E_Demand,0.0,0.3,False
LV_E_ENS,true,2050,LV_E_Demand,1.0,0.3,False
LV_Wind_Onshore,true,2050,LV_E_Balance,0.0,0.3,False
LV_Wind_Offshore,true,2050,LV_E_Balance,0.0,0.3,False
LV_Solar,true,2050,LV_E_Balance,0.0,0.3,False
LV_Hydro,true,2050,LV_E_Balance,0.0,0.3,False
LV_Gas,false,2050,LV_E_Balance,0.079858571,0.3,False
EE_E_Balance,true,2050,EE_E_Demand,0.0,0.3,False
EE_E_ENS,true,2050,EE_E_Demand,1.0,0.3,False
EE_Wind_Onshore,true,2050,EE_E_Balance,0.0,0.3,False
EE_Wind_Offshore,true,2050,EE_E_Balance,0.0,0.3,False
EE_Solar,true,2050,EE_E_Balance,0.0,0.3,False
FI_E_Balance,true,2050,FI_E_Demand,0.0,0.3,False
FI_E_ENS,true,2050,FI_E_Demand,1.0,0.3,False
FI_Wind_Onshore,true,2050,FI_E_Balance,0.0,0.3,False
FI_Wind_Offshore,true,2050,FI_E_Balance,0.0,0.3,False
FI_Solar,true,2050,FI_E_Balance,0.0,0.3,False
FI_Hydro_Reservoir,true,2050,FI_E_Balance,0.0,0.3,False
FI_Nuclear,true,2050,FI_E_Balance,0.0115,0.3,False
FI_E_Balance,true,2050,FI_Battery,0.0,0.3,False
FI_Battery,false,2050,FI_E_Balance,0.0,0.3,False
FI_Gas,false,2050,FI_E_Balance,0.079858571,0.3,False
FI_OCGT,false,2050,FI_E_Balance,0.10993,0.3,False
HR_E_Balance,true,2050,HR_E_Demand,0.0,0.3,False
HR_E_ENS,true,2050,HR_E_Demand,1.0,0.3,False
HR_Wind_Onshore,true,2050,HR_E_Balance,0.0,0.3,False
HR_Wind_Offshore,false,2050,HR_E_Balance,0.0,0.3,False
HR_Solar,true,2050,HR_E_Balance,0.0,0.3,False
HR_Hydro,true,2050,HR_E_Balance,0.0,0.3,False
HR_Hydro_Reservoir,true,2050,HR_E_Balance,0.0,0.3,False
HR_E_Balance,true,2050,HR_Battery,0.0,0.3,False
HR_Battery,false,2050,HR_E_Balance,0.0,0.3,False
HR_E_Balance,true,2050,HR_Pump_Hydro_Open,0.0,0.3,False
HR_Pump_Hydro_Open,true,2050,HR_E_Balance,0.0,0.3,False
HR_Coal,false,2050,HR_E_Balance,0.051035102,0.3,False
HR_Gas,false,2050,HR_E_Balance,0.079858571,0.3,False
GR_E_Balance,true,2050,GR_E_Demand,0.0,0.3,False
GR_E_ENS,true,2050,GR_E_Demand,1.0,0.3,False
GR_Wind_Onshore,true,2050,GR_E_Balance,0.0,0.3,False
GR_Wind_Offshore,true,2050,GR_E_Balance,0.0,0.3,False
GR_Solar,true,2050,GR_E_Balance,0.0,0.3,False
GR_Hydro,true,2050,GR_E_Balance,0.0,0.3,False
GR_Hydro_Reservoir,true,2050,GR_E_Balance,0.0,0.3,False
GR_E_Balance,true,2050,GR_Battery,0.0,0.3,False
GR_Battery,false,2050,GR_E_Balance,0.0,0.3,False
GR_E_Balance,true,2050,GR_Pump_Hydro_Closed,0.0,0.3,False
GR_Pump_Hydro_Closed,true,2050,GR_E_Balance,0.0,0.3,False
GR_E_Balance,true,2050,GR_Pump_Hydro_Open,0.0,0.3,False
GR_Pump_Hydro_Open,true,2050,GR_E_Balance,0.0,0.3,False
GR_Gas,false,2050,GR_E_Balance,0.079858571,0.3,False
GR_OCGT,false,2050,GR_E_Balance,0.10993,0.3,False
BG_E_Balance,true,2050,BG_E_Demand,0.0,0.3,False
BG_E_ENS,true,2050,BG_E_Demand,1.0,0.3,False
BG_Wind_Onshore,true,2050,BG_E_Balance,0.0,0.3,False
BG_Solar,true,2050,BG_E_Balance,0.0,0.3,False
BG_Hydro,true,2050,BG_E_Balance,0.0,0.3,False
BG_Hydro_Reservoir,true,2050,BG_E_Balance,0.0,0.3,False
BG_Nuclear,true,2050,BG_E_Balance,0.0115,0.3,False
BG_E_Balance,true,2050,BG_Pump_Hydro_Closed,0.0,0.3,False
BG_Pump_Hydro_Closed,true,2050,BG_E_Balance,0.0,0.3,False
BG_E_Balance,true,2050,BG_Pump_Hydro_Open,0.0,0.3,False
BG_Pump_Hydro_Open,true,2050,BG_E_Balance,0.0,0.3,False
BG_Coal,false,2050,BG_E_Balance,0.051035102,0.3,False
BG_Gas,false,2050,BG_E_Balance,0.079858571,0.3,False
BG_OCGT,false,2050,BG_E_Balance,0.10993,0.3,False
RO_E_Balance,true,2050,RO_E_Demand,0.0,0.3,False
RO_E_ENS,true,2050,RO_E_Demand,1.0,0.3,False
RO_Wind_Onshore,true,2050,RO_E_Balance,0.0,0.3,False
RO_Wind_Offshore,false,2050,RO_E_Balance,0.0,0.3,False
RO_Solar,true,2050,RO_E_Balance,0.0,0.3,False
RO_Hydro,true,2050,RO_E_Balance,0.0,0.3,False
RO_Hydro_Reservoir,true,2050,RO_E_Balance,0.0,0.3,False
RO_Nuclear,true,2050,RO_E_Balance,0.0115,0.3,False
RO_E_Balance,true,2050,RO_Battery,0.0,0.3,False
RO_Battery,false,2050,RO_E_Balance,0.0,0.3,False
RO_E_Balance,true,2050,RO_Pump_Hydro_Open,0.0,0.3,False
RO_Pump_Hydro_Open,true,2050,RO_E_Balance,0.0,0.3,False
RO_Coal,false,2050,RO_E_Balance,0.051035102,0.3,False
RO_Gas,false,2050,RO_E_Balance,0.079858571,0.3,False
RO_OCGT,false,2050,RO_E_Balance,0.10993,0.3,False
CY_E_Balance,true,2050,CY_E_Demand,0.0,0.3,False
CY_E_ENS,true,2050,CY_E_Demand,1.0,0.3,False
CY_Wind_Onshore,true,2050,CY_E_Balance,0.0,0.3,False
CY_Solar,true,2050,CY_E_Balance,0.0,0.3,False
CY_E_Balance,true,2050,CY_Battery,0.0,0.3,False
CY_Battery,false,2050,CY_E_Balance,0.0,0.3,False
CY_Gas,false,2050,CY_E_Balance,0.079858571,0.3,False
DK_Battery,false,2050,DK_E_Balance,0.0,0.3,False
BG_Battery,false,2050,BG_E_Balance,0.0,0.3,False
FR_Battery,false,2050,FR_E_Balance,0.0,0.3,False
LV_Battery,false,2050,LV_E_Balance,0.0,0.3,False
PT_Battery,false,2050,PT_E_Balance,0.0,0.3,False
SK_Battery,false,2050,SK_E_Balance,0.0,0.3,False
OBZLL_Wind_Offshore,false,2050,OBZLL_E_Balance,0.0,0.3,False
NL_E_Balance,false,2050,NL_electrolyzer,0.0,0.3,False
NL_electrolyzer,false,2050,NL_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,NL_H_Demand,0.05,0.3,False
BE_E_Balance,false,2050,BE_electrolyzer,0.0,0.3,False
BE_electrolyzer,false,2050,BE_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,BE_H_Demand,0.05,0.3,False
DE_E_Balance,false,2050,DE_electrolyzer,0.0,0.3,False
DE_electrolyzer,false,2050,DE_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,DE_H_Demand,0.05,0.3,False
FR_E_Balance,false,2050,FR_electrolyzer,0.0,0.3,False
FR_electrolyzer,false,2050,FR_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,FR_H_Demand,0.05,0.3,False
DK_E_Balance,false,2050,DK_electrolyzer,0.0,0.3,False
DK_electrolyzer,false,2050,DK_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,DK_H_Demand,0.05,0.3,False
UK_E_Balance,false,2050,UK_electrolyzer,0.0,0.3,False
UK_electrolyzer,false,2050,UK_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,UK_H_Demand,0.05,0.3,False
IE_E_Balance,false,2050,IE_electrolyzer,0.0,0.3,False
IE_electrolyzer,false,2050,IE_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,IE_H_Demand,0.05,0.3,False
CH_E_Balance,false,2050,CH_electrolyzer,0.0,0.3,False
CH_electrolyzer,false,2050,CH_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,CH_H_Demand,0.05,0.3,False
AT_E_Balance,false,2050,AT_electrolyzer,0.0,0.3,False
AT_electrolyzer,false,2050,AT_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,AT_H_Demand,0.05,0.3,False
LU_E_Balance,false,2050,LU_electrolyzer,0.0,0.3,False
LU_electrolyzer,false,2050,LU_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,LU_H_Demand,0.05,0.3,False
CZ_E_Balance,false,2050,CZ_electrolyzer,0.0,0.3,False
CZ_electrolyzer,false,2050,CZ_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,CZ_H_Demand,0.05,0.3,False
PL_E_Balance,false,2050,PL_electrolyzer,0.0,0.3,False
PL_electrolyzer,false,2050,PL_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,PL_H_Demand,0.05,0.3,False
SE_E_Balance,false,2050,SE_electrolyzer,0.0,0.3,False
SE_electrolyzer,false,2050,SE_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,SE_H_Demand,0.05,0.3,False
NO_E_Balance,false,2050,NO_electrolyzer,0.0,0.3,False
NO_electrolyzer,false,2050,NO_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,NO_H_Demand,0.05,0.3,False
ES_E_Balance,false,2050,ES_electrolyzer,0.0,0.3,False
ES_electrolyzer,false,2050,ES_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,ES_H_Demand,0.05,0.3,False
PT_E_Balance,false,2050,PT_electrolyzer,0.0,0.3,False
PT_electrolyzer,false,2050,PT_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,PT_H_Demand,0.05,0.3,False
IT_E_Balance,false,2050,IT_electrolyzer,0.0,0.3,False
IT_electrolyzer,false,2050,IT_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,IT_H_Demand,0.05,0.3,False
MT_E_Balance,false,2050,MT_electrolyzer,0.0,0.3,False
MT_electrolyzer,false,2050,MT_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,MT_H_Demand,0.05,0.3,False
SI_E_Balance,false,2050,SI_electrolyzer,0.0,0.3,False
SI_electrolyzer,false,2050,SI_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,SI_H_Demand,0.05,0.3,False
HU_E_Balance,false,2050,HU_electrolyzer,0.0,0.3,False
